From	To
Q9PKU9	UniRef50_Q9Z8L2
Q2L2L3	UniRef50_Q6FF89
P89946	UniRef50_P03315
A7SXZ6	UniRef50_A7SXZ6
Q0UQV6	UniRef50_Q4WGM4
Q29048	UniRef50_P38606
B7HBC7	UniRef50_Q816G6
B1VMC3	UniRef50_A0QQH7
Q98GR1	UniRef50_Q98GR1
Q8BGE7	UniRef50_Q8BGE7
Q9ZZM6	UniRef50_Q9ZZM6
Q07QX3	UniRef50_Q8EI31
Q1QMI9	UniRef50_O32513
Q2FDI8	UniRef50_Q4A049
A3P2G7	UniRef50_Q9I434
P08882	UniRef50_P08882
B0YED6	UniRef50_B0YED6
Q93841	UniRef50_Q93841
B0K5F2	UniRef50_Q97ED5
A2BRQ6	UniRef50_Q7BWI3
Q9W0P2	UniRef50_Q9W0P2
B4KLY1	UniRef50_P08166
A3D5E9	UniRef50_Q6D3U2
Q9I0S1	UniRef50_Q9I0S1
P61781	UniRef50_Q7SIC0
Q4WJ01	UniRef50_Q4WJ01
Q15ZY9	UniRef50_Q9PPK3
Q11IV2	UniRef50_Q98NN7
C5D4X9	UniRef50_A0KIZ1
Q66PF3	UniRef50_Q9LSY9
P0CR42	UniRef50_P0CR42
O95822	UniRef50_O95822
Q8ABF5	UniRef50_Q8ABF5
O75417	UniRef50_O75417
A9L0E9	UniRef50_Q12MM2
C0R2C9	UniRef50_C0R2C9
P62575	UniRef50_P62575
B1MZI4	UniRef50_Q817X5
B0JK88	UniRef50_Q7NFZ1
Q2A369	UniRef50_Q8EIB1
B8D8A3	UniRef50_Q9Z613
P0A7A9	UniRef50_P0A7B0
A4Y898	UniRef50_Q9KT59
P42676	UniRef50_Q02038
Q96629	UniRef50_P03252
P48573	UniRef50_Q9EVG8
Q66EV7	UniRef50_Q9KNB2
Q2RSU7	UniRef50_Q2RSU7
Q7NQC5	UniRef50_Q9ZDE5
Q8JFB2	UniRef50_Q6SLM2
C1KWT4	UniRef50_Q63DX5
Q6A8P5	UniRef50_Q9Z580
P03917	UniRef50_P03915
A1VZR4	UniRef50_Q46104
Q74CZ9	UniRef50_Q74CZ9
B7UI99	UniRef50_A5F8N2
Q5L6V2	UniRef50_Q824I4
B8H8L8	UniRef50_A0QZ42
Q7FGZ2	UniRef50_Q7FGZ2
O74234	UniRef50_P14743
Q4AA75	UniRef50_Q98QH5
A1TSZ5	UniRef50_Q87VP1
Q8NP86	UniRef50_Q8NP86
Q2P6W5	UniRef50_Q9PBJ1
B8ZQ76	UniRef50_Q5XB25
B9J4M4	UniRef50_Q87WD5
Q5JDB6	UniRef50_Q5JDB6
P19321	UniRef50_P19321
Q83NS5	UniRef50_A8M4B8
A3DF04	UniRef50_A3DF04
B8DT91	UniRef50_A1A279
C0RJK9	UniRef50_Q1IHH5
C1CDN0	UniRef50_P0DF94
P49431	UniRef50_P21673
Q04GM3	UniRef50_Q04GM3
Q57D38	UniRef50_C0RJ73
A0LE14	UniRef50_Q5ZRV8
Q5NDE6	UniRef50_Q5NDE8
C0RIF7	UniRef50_Q6N5P6
A2ST94	UniRef50_A2ST94
O28324	UniRef50_O28324
Q07UP5	UniRef50_Q89WP1
Q66CE0	UniRef50_Q83LM0
Q7NAY0	UniRef50_P75189
B7MBN6	UniRef50_Q8EDL5
Q6CNR2	UniRef50_P32316
Q9JI76	UniRef50_Q9UKJ8
P60501	UniRef50_Q8EC52
L7XAV2	UniRef50_A0A098D6U0
B2TWQ9	UniRef50_Q8X8U9
P19938	UniRef50_P19938
A4T096	UniRef50_Q54NE6
Q4UXY5	UniRef50_Q9PF94
Q96UI1	UniRef50_Q96UI1
B6IQ36	UniRef50_Q4UK97
Q8ZFZ9	UniRef50_P0A8F6
C0MEB8	UniRef50_A3CLD6
Q3IZQ8	UniRef50_Q5LWB2
Q5LN80	UniRef50_Q5LN80
B1X797	UniRef50_A6T6J6
Q1IHK7	UniRef50_Q1IHK7
Q6HLE6	UniRef50_Q2NHQ1
A0A0H3JGH6	UniRef50_A0A0H3JGH6
B4K799	UniRef50_Q8I0P1
Q9Q0V0	UniRef50_P03431
Q57RG3	UniRef50_Q8X825
A0A0H3MBJ2	UniRef50_A0A0H3MBJ2
P69773	UniRef50_P69772
Q9RDC9	UniRef50_Q2JDK2
B3PGN4	UniRef50_Q9I1W2
Q2UTX5	UniRef50_Q2UTX5
A4SGX9	UniRef50_Q8Y3T8
Q6GHU7	UniRef50_P17921
A1W897	UniRef50_Q2SVP7
Q5I0C4	UniRef50_Q922Q6
A9KXK7	UniRef50_Q9JZX9
Q96553	UniRef50_Q9SJL8
B1YUJ7	UniRef50_A2SKQ7
Q1M7A6	UniRef50_Q1M7A6
D1BS27	UniRef50_Q53080
C5A0T9	UniRef50_Q8ZAQ8
Q1B3X9	UniRef50_Q7U0X3
Q0BAT6	UniRef50_Q9K1K6
A1R163	UniRef50_A1R163
Q66E01	UniRef50_Q605A0
Q8BGB7	UniRef50_Q8BGB7
Q8IMU4	UniRef50_Q8IMU4
P51785	UniRef50_P51785
Q32GQ2	UniRef50_P58640
B7MKM5	UniRef50_Q7N8L0
A5F2P1	UniRef50_Q9KT59
A2RN94	UniRef50_Q9CE80
P9WPU5	UniRef50_A0R200
Q7CIB7	UniRef50_Q6D483
Q6XT02	UniRef50_P03431
A7H311	UniRef50_B1X3K4
Q06605	UniRef50_P08311
C0ZIH0	UniRef50_P37870
Q4K469	UniRef50_Q4K469
B0C1R1	UniRef50_Q72CT7
Q5F9U6	UniRef50_Q9K097
B8EDW0	UniRef50_Q07VT4
Q1J7B2	UniRef50_P31104
Q4VK78	UniRef50_O08701
Q03AK6	UniRef50_Q9CIW1
A0AIC0	UniRef50_Q3JZ37
B5RH61	UniRef50_P64258
Q9PBX0	UniRef50_P44725
Q2SWT6	UniRef50_Q2SWT6
P46702	UniRef50_P46702
Q46JD7	UniRef50_Q7TUT0
Q1JAJ7	UniRef50_Q8DVK4
O84042	UniRef50_Q9PN07
Q32ED0	UniRef50_Q83R14
A7GS30	UniRef50_B5YJD3
Q3YT10	UniRef50_Q3YT10
B0CEI9	UniRef50_P77962
A8FBR0	UniRef50_P23477
O85818	UniRef50_Q9KS33
P26424	UniRef50_P23495
D4B5N1	UniRef50_E4V5C5
A3P7W4	UniRef50_P45205
Q8ZCQ2	UniRef50_P43847
O27433	UniRef50_Q58992
Q8XJ27	UniRef50_A3DF35
B7UJD0	UniRef50_P17856
Q8HVL6	UniRef50_Q8HVJ2
Q9A2M1	UniRef50_Q9A2M1
Q17QP1	UniRef50_Q96I13
A3CWF5	UniRef50_A7IA25
O03554	UniRef50_O03554
A1T0Y5	UniRef50_Q8Z2B3
A7FE79	UniRef50_O05074
Q2SXU8	UniRef50_Q82U61
A7E8H8	UniRef50_Q5B2V8
A9R2J1	UniRef50_Q1CAP8
Q04575	UniRef50_Q04575
B1VHT0	UniRef50_P18316
Q6D0A9	UniRef50_Q5E2Y4
Q8XF77	UniRef50_Q7UAH4
Q2NGS6	UniRef50_Q58575
Q66EV8	UniRef50_Q327L3
Q5HSQ6	UniRef50_Q9PMD9
A6SZX3	UniRef50_Q82XV4
Q553B6	UniRef50_Q553B6
P07689	UniRef50_A0A0S4IJL0
B1XEH6	UniRef50_Q32BV2
A7MY04	UniRef50_A7MY04
Q631Z7	UniRef50_O32129
Q3U8K7	UniRef50_Q4FZB7
P67024	UniRef50_Q9CDZ7
Q7Z8E9	UniRef50_Q7Z8E9
P60912	UniRef50_O32039
Q492Q3	UniRef50_Q6D691
Q8TLL3	UniRef50_Q8TLL3
Q638W1	UniRef50_Q6HGI0
C3N0D7	UniRef50_Q4JCJ1
Q7MJ08	UniRef50_A5F728
Q3JNE1	UniRef50_Q13TZ4
P49726	UniRef50_P49726
Q73M71	UniRef50_Q73M71
Q9SVS1	UniRef50_O80689
B1V8X4	UniRef50_Q2NIF5
Q1LLK8	UniRef50_Q46ZK0
Q7N892	UniRef50_P66834
Q4WJJ3	UniRef50_Q4WJJ3
Q9HP33	UniRef50_Q8THK3
O74914	UniRef50_O74914
A8LPA8	UniRef50_Q9WYZ1
Q8AAP4	UniRef50_Q8AAP4
Q5UQJ6	UniRef50_Q5UQJ6
Q69UZ3	UniRef50_Q9M9L7
P35918	UniRef50_P35968
Q5FGH0	UniRef50_Q3YQX7
Q8RDQ0	UniRef50_Q8RDQ0
Q5H6D1	UniRef50_Q9PDM3
B4TV08	UniRef50_Q32FD6
B1MZ17	UniRef50_B1MZ17
Q7XUS2	UniRef50_Q7XUS2
A5VT73	UniRef50_Q8UIN5
P40303	UniRef50_P40303
P49348	UniRef50_P22108
A9IVT5	UniRef50_Q8RT67
B2SE01	UniRef50_A1WWI7
O29379	UniRef50_O29379
Q736G1	UniRef50_Q81PB2
A8MK92	UniRef50_A6TMN5
Q4ZUD1	UniRef50_Q93PJ5
Q06AU9	UniRef50_P11086
B3VML1	UniRef50_B3VML1
Q72G53	UniRef50_P52276
A1U695	UniRef50_O30557
O86779	UniRef50_O86779
A4WNM9	UniRef50_D3JV05
Q21HG2	UniRef50_Q21HG2
Q8F242	UniRef50_Q8F242
Q6TGC6	UniRef50_Q6TGC6
B4EAR4	UniRef50_Q8Y2E0
A2BSS6	UniRef50_A2BSS6
Q823A7	UniRef50_Q823A7
P77933	UniRef50_P77933
P28452	UniRef50_P00875
A4G969	UniRef50_B2JIM3
B1ZW93	UniRef50_B1ZW93
Q5NL75	UniRef50_A5FZ48
E4URG0	UniRef50_D4AM42
B2GC09	UniRef50_O34981
A5FP88	UniRef50_Q3ZAD7
C6CBG9	UniRef50_C6CBG9
Q8UEH1	UniRef50_P59362
A8H8Z4	UniRef50_B8CI99
A5EIY9	UniRef50_Q1QM99
A7NNY4	UniRef50_A9WAR0
P08149	UniRef50_P08149
B5YF85	UniRef50_P37527
A0QX51	UniRef50_A0QX51
Q0SR96	UniRef50_Q0TNM7
P63983	UniRef50_Q8NZB5
Q9AC14	UniRef50_Q9AC14
Q2FGF3	UniRef50_Q8CSD3
Q3KJQ0	UniRef50_Q8EEU3
P19109	UniRef50_P19109
Q7C637	UniRef50_Q89VC7
C0JB20	UniRef50_P0CE80
B0R686	UniRef50_B0R686
Q07MY1	UniRef50_Q8RT67
Q661W9	UniRef50_Q9WYZ1
Q5F3B2	UniRef50_Q5F3B2
B8E6P5	UniRef50_Q9KPL8
A9KGQ0	UniRef50_Q89UU3
A4FYQ8	UniRef50_Q58234
Q2A5B0	UniRef50_A7MGZ1
Q92PH0	UniRef50_O87405
A3M795	UniRef50_Q4FRK8
Q6D848	UniRef50_Q889Q6
B5YT41	UniRef50_Q8XEA7
B2VBP4	UniRef50_P45347
Q3JP23	UniRef50_Q5NXR4
C6DAW7	UniRef50_Q8ZNF3
A6VYL0	UniRef50_P45283
G3Y419	UniRef50_G3Y419
Q639M6	UniRef50_Q81NT6
B8ZR40	UniRef50_P50001
Q9K8I9	UniRef50_Q9K8I9
A7Z618	UniRef50_P03964
Q7CHM1	UniRef50_Q83LM0
A1B673	UniRef50_Q8XAV1
Q8GB17	UniRef50_P59395
Q8L7I0	UniRef50_Q8L7I0
F1QWA8	UniRef50_F1QWA8
Q99YE0	UniRef50_Q9CHF2
Q0T4X1	UniRef50_P43911
P14611	UniRef50_P14611
A3LZM4	UniRef50_A3LZM4
A0AJ57	UniRef50_Q9CE10
P60195	UniRef50_Q8XCZ0
Q2YA20	UniRef50_Q9PGI8
Q8ZFU1	UniRef50_P0AA39
Q606F2	UniRef50_P96195
P45454	UniRef50_P44431
A3Q5L8	UniRef50_Q7U0X3
Q54XY6	UniRef50_Q54XY6
Q8XZZ5	UniRef50_Q8XZZ5
A9CKT0	UniRef50_A9HE81
Q09701	UniRef50_Q09701
A9MYM2	UniRef50_Q8XA15
C5M4D4	UniRef50_Q59LV5
A7FYU0	UniRef50_Q9L4Q8
Q8RP98	UniRef50_Q89X27
Q5HII6	UniRef50_P23920
Q9H0I9	UniRef50_P51854
Q5PBQ8	UniRef50_Q5FG88
A4VZT9	UniRef50_Q1JG11
Q6GEN7	UniRef50_Q8DPP2
Q9CYK1	UniRef50_Q9CYK1
A7MXL0	UniRef50_P44930
Q3ZBH9	UniRef50_P33993
Q8E782	UniRef50_Q07876
Q8FYW3	UniRef50_P52558
B5F6Q5	UniRef50_Q32BJ0
B5ZXI2	UniRef50_Q8UJ06
A4WDA4	UniRef50_Q9KTX5
Q5GWR3	UniRef50_Q2NZW6
D4DEN7	UniRef50_P07267
Q9C888	UniRef50_Q9C888
Q9Q1T8	UniRef50_P03587
Q1JFZ1	UniRef50_Q01324
B4TXB0	UniRef50_P44786
Q65RS7	UniRef50_Q89A19
Q0I4B6	UniRef50_Q749N8
Q87ZS3	UniRef50_Q87ZS3
B7UWK0	UniRef50_Q2GLJ4
C5BIH2	UniRef50_Q3SIT9
A6U5I5	UniRef50_Q89BP0
Q0HW78	UniRef50_P21170
Q14IU8	UniRef50_P37527
A9A541	UniRef50_A9A541
Q2U5W8	UniRef50_Q4WVU5
Q9SYM9	UniRef50_Q9SYM9
Q83BY4	UniRef50_B6IZD5
Q9M4G5	UniRef50_Q9SCY0
Q1CV03	UniRef50_Q886M3
Q8PDF3	UniRef50_Q9PDM3
A5INL8	UniRef50_Q9X054
C5P9H3	UniRef50_Q8NKG0
Q4J8X8	UniRef50_P50382
A9KV78	UniRef50_Q8EKJ7
Q4QMS5	UniRef50_P43889
Q7U0X3	UniRef50_Q7U0X3
Q5SCZ2	UniRef50_Q37165
Q2L1C6	UniRef50_Q8D2S6
A0L5N4	UniRef50_P64258
P58644	UniRef50_P07691
Q2THX1	UniRef50_Q8VDZ4
Q3SRH4	UniRef50_Q89KP5
C3LNF3	UniRef50_Q9KQZ7
B6EJ87	UniRef50_Q8X8T4
B9WZX0	UniRef50_Q4WAW3
P03700	UniRef50_P03700
Q9PW71	UniRef50_Q13115
P0DG39	UniRef50_A3CQ05
Q53081	UniRef50_Q53081
B2TIK9	UniRef50_Q8XHV5
O05208	UniRef50_O05208
Q47QR3	UniRef50_A8LX37
Q04SV2	UniRef50_Q050X6
Q9KKY0	UniRef50_Q9KKY0
Q8XQ82	UniRef50_B2UHV5
B7HHQ2	UniRef50_P50740
Q6LYG0	UniRef50_P43409
Q5XHH7	UniRef50_Q803I8
A6WCB6	UniRef50_Q47R16
Q2H1T8	UniRef50_A4V8W0
Q0AEA0	UniRef50_Q82SY2
A4QLK1	UniRef50_P19366
Q8U082	UniRef50_Q8U082
A0KJB0	UniRef50_A0KJB0
Q9KV26	UniRef50_P95458
B0UPD3	UniRef50_Q2K3D7
Q92BZ2	UniRef50_Q92BZ2
P64209	UniRef50_Q9KLX5
Q0BSL2	UniRef50_Q04614
Q2A342	UniRef50_Q9KVY5
O26805	UniRef50_Q8THC7
Q9Y600	UniRef50_Q9Y600
A8YZS8	UniRef50_Q8CQ65
B1W3X8	UniRef50_B1W3X8
B2I2E3	UniRef50_Q6F6U0
A6U2E3	UniRef50_P80698
Q9CAF6	UniRef50_Q9CAF6
Q75EA5	UniRef50_Q75EA5
P45018	UniRef50_P45018
P0DB08	UniRef50_P0C0G0
A5GUP6	UniRef50_B1X0U7
P15479	UniRef50_P28298
A0QVM0	UniRef50_A0QVM0
A1STW0	UniRef50_A1STW0
Q7MJ01	UniRef50_Q8EEV5
O09106	UniRef50_Q13547
P36120	UniRef50_P36120
P0AC16	UniRef50_P0AC17
B7IUJ6	UniRef50_Q819W9
Q7UJC4	UniRef50_Q7UJC4
Q3IRZ6	UniRef50_Q3IRZ6
O82733	UniRef50_P62136
B1IUH4	UniRef50_O85139
B4TWI7	UniRef50_B4TWI7
B8GI94	UniRef50_B8GI94
Q329L3	UniRef50_P0CG19
Q6HAY8	UniRef50_Q81K03
K9N638	UniRef50_K9N638
Q83RS8	UniRef50_O85139
A8FH04	UniRef50_O32106
Q96YK0	UniRef50_Q97UB2
Q5NIP5	UniRef50_Q7NPY8
A4SJR7	UniRef50_P72154
Q7Z7E8	UniRef50_Q7TSS2
C1AN30	UniRef50_P0A5M7
Q39202	UniRef50_Q39202
A0Q149	UniRef50_Q9CJ63
Q6PIC6	UniRef50_P13637
Q6MKX0	UniRef50_Q6MKX0
A2C1Y1	UniRef50_Q97SE6
B9EAY5	UniRef50_Q88U22
A9AEF0	UniRef50_B4E9P3
C3MQZ9	UniRef50_Q980A1
P0AFQ7	UniRef50_P0AFQ9
Q6G7J8	UniRef50_P70881
A2RJB4	UniRef50_Q8DTG1
Q6C347	UniRef50_Q10I26
Q7W3W2	UniRef50_Q8XVP2
B2U4I7	UniRef50_P62602
Q5SMD7	UniRef50_Q9RUB5
Q163U2	UniRef50_Q9A6T6
B7HH96	UniRef50_O31675
Q12D74	UniRef50_A1VUJ6
B5EYX4	UniRef50_P44306
C1DRE9	UniRef50_Q2Y5H4
Q3YXT4	UniRef50_Q2NRD3
A4FMT5	UniRef50_Q820Y1
Q66EC7	UniRef50_Q7N8L0
Q21WC3	UniRef50_A4SYB4
Q6GA98	UniRef50_Q8CPM1
B1W0K0	UniRef50_B1W0K0
Q21FY3	UniRef50_Q8D2A1
Q5R7A2	UniRef50_Q9BT22
A9W1L5	UniRef50_Q6N5P6
P80244	UniRef50_P80244
Q65JV7	UniRef50_Q8Y5N8
Q47LB3	UniRef50_Q47LB3
Q74D58	UniRef50_Q74D58
Q8KBW1	UniRef50_Q8KBW1
P43091	UniRef50_P43090
Q8PU54	UniRef50_Q8TQQ1
B0UUN5	UniRef50_Q749N8
A9M3Q1	UniRef50_Q9K006
Q6K669	UniRef50_Q6K669
Q9A0H3	UniRef50_Q9A0H3
Q3K1Z4	UniRef50_P18255
P09560	UniRef50_P04049
Q8CRN9	UniRef50_Q6GEY3
B4TK85	UniRef50_B5F8X2
P48119	UniRef50_P48119
A5EK46	UniRef50_Q89KQ2
A8F1D8	UniRef50_Q92IB5
Q7VUP6	UniRef50_Q2KVE4
B0Z530	UniRef50_Q31792
A6UUG9	UniRef50_Q58936
Q758B8	UniRef50_Q6FPB2
B2KA03	UniRef50_Q6D3U2
Q1LSC6	UniRef50_P45347
Q8X178	UniRef50_Q9HFQ2
Q9LYX1	UniRef50_Q9LYX1
Q5QY35	UniRef50_Q5E8Y5
Q3B0I6	UniRef50_Q5V2X0
Q8SQ05	UniRef50_P07998
P07343	UniRef50_P07343
A4VYU4	UniRef50_Q8DS47
C0ZRP8	UniRef50_Q9AEM1
B2UX57	UniRef50_B2THC8
A8GH16	UniRef50_A6TBX4
Q8PLZ8	UniRef50_Q89GV3
P72158	UniRef50_P72158
A7X1T3	UniRef50_O31778
Q10ZX6	UniRef50_Q31LI2
C3LU07	UniRef50_Q2KWF5
A9BF22	UniRef50_A9BF22
A0L407	UniRef50_A0L407
Q1B6X1	UniRef50_A0LTM3
A8LQZ6	UniRef50_O33564
F4JUU5	UniRef50_F4JUU5
P14751	UniRef50_P14751
Q9NS91	UniRef50_Q9NS91
P47922	UniRef50_P39207
Q0AQJ7	UniRef50_P19669
Q8XE10	UniRef50_Q8ZPU1
B7KNU7	UniRef50_B1Z9F8
B5YVQ4	UniRef50_Q8EGF2
Q8Z4K6	UniRef50_Q8FF18
Q88CT3	UniRef50_Q88CT3
A8Z018	UniRef50_Q9KMY6
Q03AB9	UniRef50_O30509
P0A6K5	UniRef50_P44786
A5IU66	UniRef50_Q97SE7
P12955	UniRef50_P12955
Q48RF9	UniRef50_Q04LZ5
C1KVL9	UniRef50_Q2FG38
Q9I154	UniRef50_Q9I154
A5F278	UniRef50_P43985
Q8Y6A3	UniRef50_Q8Y6A3
B3CRA8	UniRef50_A5CEJ6
P63624	UniRef50_Q8ZKW4
A4VWU8	UniRef50_Q5M434
P46555	UniRef50_P46555
Q4A8A1	UniRef50_Q6KHL2
D4AQG5	UniRef50_Q8J0D5
C0MGY6	UniRef50_A3CNT9
Q8W490	UniRef50_Q8W490
Q65Q79	UniRef50_B2VFZ6
B1KD28	UniRef50_P17856
Q46DA4	UniRef50_Q46DA4
P43830	UniRef50_P43830
A6ZXD2	UniRef50_Q96WV1
Q9CB28	UniRef50_Q9CB28
Q3YWK6	UniRef50_P58127
Q46BI1	UniRef50_Q46BI1
A0A125R003	UniRef50_C5H882
A7TK55	UniRef50_Q10055
Q3IP35	UniRef50_Q18GX8
P65343	UniRef50_Q4L330
Q4FPB7	UniRef50_Q4FPB7
P57258	UniRef50_Q8EI35
Q8L539	UniRef50_Q8L539
A5VI38	UniRef50_O30795
Q84W56	UniRef50_Q84W56
B4T867	UniRef50_Q6CZK3
Q14GK8	UniRef50_Q2A4C9
A4F910	UniRef50_A4F910
Q39191	UniRef50_Q39191
Q3BR57	UniRef50_Q21ZZ9
A0RHZ3	UniRef50_Q9CIS5
C4ZD30	UniRef50_Q8GE08
Q1CFI4	UniRef50_Q6D1V5
B5ENJ1	UniRef50_P96195
Q04623	UniRef50_Q04623
Q221G2	UniRef50_Q8ZBT8
Q5KVD9	UniRef50_Q59993
P31825	UniRef50_Q8XA22
Q64VX6	UniRef50_Q64VX6
Q5HS78	UniRef50_P44968
B0BBY3	UniRef50_Q5L6G5
O64518	UniRef50_O64517
Q2YYQ6	UniRef50_Q87VP0
P43958	UniRef50_Q8EHV6
A6WXV2	UniRef50_Q828K5
B1JEQ0	UniRef50_Q888C5
B1JDP1	UniRef50_Q2YC91
B7HHC6	UniRef50_P39581
Q16D02	UniRef50_Q1DAT4
D3UZL8	UniRef50_Q9KL20
Q9HJN5	UniRef50_Q9HJN5
B8ZU50	UniRef50_A1SDW8
A7FXD3	UniRef50_A4XKZ2
Q146G6	UniRef50_B4E9P3
Q0HGN0	UniRef50_Q8EGP9
P29152	UniRef50_P29152
A6VCX3	UniRef50_A6VCX3
B2J717	UniRef50_Q10XH7
Q31AV5	UniRef50_Q7V1J8
Q881U6	UniRef50_Q881U6
P20966	UniRef50_P20966
C3PG27	UniRef50_C3PG27
Q4ULK8	UniRef50_Q92HW4
A2BN24	UniRef50_A2BN24
Q8ZR89	UniRef50_Q9S4Z0
E4T0I2	UniRef50_E4T0I2
O34954	UniRef50_O34954
Q9A5K8	UniRef50_Q9A5K8
Q7TUW5	UniRef50_Q5HPU1
P35236	UniRef50_P35236
Q5BFG0	UniRef50_Q5BFG0
B7K970	UniRef50_P73554
Q0T0K4	UniRef50_A9MPV6
C1A8Y1	UniRef50_C1A8Y1
A7EZ86	UniRef50_D1ZEN1
B2V6M2	UniRef50_B2V6M2
Q9K715	UniRef50_Q9K715
Q5NGX7	UniRef50_B3PIA0
P41758	UniRef50_Q9SAJ4
B5R369	UniRef50_Q8GHL1
Q7V9Q0	UniRef50_Q7V9Q0
Q5RA22	UniRef50_P49902
Q3ADP5	UniRef50_Q3ADP5
B7HHG7	UniRef50_A0RBM4
B2FR65	UniRef50_Q9PBJ1
Q6L1G8	UniRef50_Q6L1G8
B4S561	UniRef50_Q8KB10
Q9HRE8	UniRef50_B0R414
A1RHF3	UniRef50_Q9PDT8
A9N034	UniRef50_Q32FD6
Q96471	UniRef50_Q96471
A4SML8	UniRef50_Q83LM0
Q3JCN4	UniRef50_Q3JCN4
B0TAY4	UniRef50_B0TAY4
Q6G322	UniRef50_Q6FZH6
Q81VY9	UniRef50_P37470
Q8E9P8	UniRef50_Q8E9P8
Q83IY4	UniRef50_P17169
P58226	UniRef50_Q7MY02
Q8Z4Q1	UniRef50_Q8ZN58
Q2Y6L7	UniRef50_Q820Q4
B1XG96	UniRef50_Q65V59
Q3Z2L6	UniRef50_Q8ZNV7
Q2NY76	UniRef50_Q87V83
Q5L0U0	UniRef50_P0CB75
B0C728	UniRef50_Q57417
P0CP88	UniRef50_P0CP89
Q9Z6U6	UniRef50_Q9Z6U6
Q89K83	UniRef50_Q89K83
Q7P1P8	UniRef50_P43851
A3CXN3	UniRef50_A3CXN3
Q2Y6R0	UniRef50_Q7NZD3
A4YJ04	UniRef50_A4YJ04
A1K3G8	UniRef50_Q82TQ3
A4TMM9	UniRef50_Q83CA8
Q6G5M0	UniRef50_A6WZJ5
Q0HWV8	UniRef50_A9KVT4
A3NZ65	UniRef50_A3MP74
Q7W6C6	UniRef50_Q7WI95
Q59650	UniRef50_Q59650
P0CC22	UniRef50_P0CD58
B1M697	UniRef50_A1URN4
Q922R0	UniRef50_P51817
A7ZTY0	UniRef50_Q6CZD8
Q057Q9	UniRef50_Q057Q9
B0CEX1	UniRef50_Q59994
B2SDL4	UniRef50_A7NDQ2
C1DH67	UniRef50_P07344
B6YWA4	UniRef50_A9BJZ4
Q0T2K5	UniRef50_A4XV08
Q7LGA3	UniRef50_Q76KB1
O74702	UniRef50_C4QZV7
Q0S0Z3	UniRef50_Q0S0Z3
O94126	UniRef50_P06633
B7I774	UniRef50_Q2GLJ4
B7KWA9	UniRef50_Q89K28
Q8A1E7	UniRef50_Q8A1E7
B7LPI1	UniRef50_B8CNX9
B5YY97	UniRef50_Q5E2Y4
Q03175	UniRef50_Q03175
A4TRQ1	UniRef50_P43826
B5E4U4	UniRef50_Q9CH83
Q72AX2	UniRef50_Q72AX2
Q8PEH6	UniRef50_Q4UNK7
A9BDW6	UniRef50_P72871
B0V6G3	UniRef50_A8FST1
Q3SH79	UniRef50_Q3SH79
Q7K2Y9	UniRef50_Q7K2Y9
P11408	UniRef50_P11408
Q4L5Y9	UniRef50_A7X1S5
Q1CGJ3	UniRef50_Q7VP04
Q8R6G5	UniRef50_Q9KA65
A5IYE3	UniRef50_P47641
A8LXW9	UniRef50_A8LXW9
B0S1J5	UniRef50_Q74E88
Q54VJ9	UniRef50_Q54VJ9
C3K814	UniRef50_Q4UQ26
A8LNF0	UniRef50_A8IQ73
Q975Y9	UniRef50_Q8ZYV1
Q5PFD8	UniRef50_B5F8X2
P30591	UniRef50_P30582
A3DMX9	UniRef50_A2BL78
B3CLB1	UniRef50_P80244
P66764	UniRef50_Q9KUP3
A5F3E9	UniRef50_Q9KTW4
Q6A5L3	UniRef50_Q6A5L3
A4VS92	UniRef50_Q5XEM3
B2ZCQ3	UniRef50_Q43592
Q8L868	UniRef50_Q8L868
Q9X3X2	UniRef50_Q9X3X2
Q8EUD3	UniRef50_Q8EUD3
B8GYG4	UniRef50_Q51546
Q7MUC6	UniRef50_Q7MUC6
B9S1N2	UniRef50_B9SBU9
Q5FSM2	UniRef50_Q4L7Y1
Q46DV8	UniRef50_Q8PXC3
Q0KCE2	UniRef50_P42848
A4WT80	UniRef50_A4WT80
B5YUH7	UniRef50_B7VMA4
B3QX75	UniRef50_B3QX75
Q8U9X6	UniRef50_Q72D36
Q0T843	UniRef50_P56220
O43066	UniRef50_O43066
Q9TLW9	UniRef50_Q9TLW9
A5CRN7	UniRef50_B2GIP6
Q9X4P2	UniRef50_C6DAE6
Q0CJ13	UniRef50_Q0CJ13
C5WBK5	UniRef50_A7ML95
C4L614	UniRef50_C4L614
A1KGT6	UniRef50_Q4JXF0
Q5R8R6	UniRef50_Q13907-2
A5FVL8	UniRef50_Q2RWQ0
O83373	UniRef50_O83373
Q5M821	UniRef50_Q9ULR3
B5YJ65	UniRef50_B5YJ65
B8DIJ5	UniRef50_B8DIJ5
Q4QL12	UniRef50_Q9KQC6
Q4JCA6	UniRef50_Q97WE6
Q3ZW41	UniRef50_Q3Z6A1
Q0SW00	UniRef50_A9NG16
B7K660	UniRef50_Q8DKS3
Q67X31	UniRef50_Q67X31
A4WUJ2	UniRef50_Q7CWE8
Q8GTR4	UniRef50_Q8GTR4
Q8K9C3	UniRef50_A0KG32
A3MX14	UniRef50_Q8ZTF1
Q6AJV8	UniRef50_Q8PVE6
Q0T8P1	UniRef50_Q6D3U2
Q9LRR0	UniRef50_Q9LUD9
Q23571	UniRef50_Q23571
Q6EGJ0	UniRef50_P00395
Q5ZRT9	UniRef50_Q9PGJ4
Q12472	UniRef50_Q07163
