From	To
B5E4V6	ACF56088.1
Q3BSJ1	CAJ24218.1
Q5SMC7	BAD69839.1
P52020	BAA07141.1
P52020	AAH97330.1
Q12284	CAA94987.1
Q12284	CAA92143.1
Q12284	DAA11464.1
Q054P8	ABJ78197.1
Q92BC5	CAC96856.1
B1IXU6	ACA77072.1
Q638M6	AAU17207.1
B7UJG4	CAS07821.1
B9MBP0	ACM33719.1
A4SCU5	ABP36304.1
Q7D745	AAK46824.1
Q8BUE4	BAC39497.1
Q8BUE4	BAE33142.1
Q8BUE4	BAE28108.1
Q8BUE4	AAH38129.1
A0A075TR27	AIG62137.1
A0A075TR27	KGO52629.1
Q00673	AAA34360.1
P31210	BAA04131.1
P31210	AAB35916.2
Q0S375	ABG98011.1
P08477	AAA32956.1
Q54I10	EAL62892.1
Q9XQV2	AAD44699.1
Q62H74	AAU50182.1
Q98KK0	BAB48814.1
Q8NYK7	BAB94052.1
Q119B1	ABG49913.1
P12854	CAA33610.1
Q46EH1	AAZ69721.1
Q7AH91	AAG54654.1
Q7AH91	BAB33781.1
Q04T45	ABJ75925.1
Q7QH73	EAA05374.4
Q7QH73	AAV30079.1
B4U950	ACG57661.1
P28844	CAA41554.1
P16542	CAA34368.1
P16542	CAA34263.1
P16542	CAA09652.1
A1A835	ABI99824.1
B8CU41	ACJ30897.1
C3P487	ACQ49028.1
P14901	AAA39872.1
P14901	CAA31732.1
P14901	CAA40159.1
P14901	AAH10757.1
A7ZHC0	ABV18714.1
P31512	CAA77797.1
P31512	AAW56938.1
P31512	AAP36112.1
P31512	EAW90896.1
P31512	AAH02780.1
Q9KF75	BAB04329.1
P96050	AAC44612.1
F4JZN6	AED92669.1
O32271	AAB94865.1
O32271	CAB15575.1
Q5KX35	BAD76751.1
B7USF8	CAS09453.1
Q4QKP6	AAX88401.1
A3M810	ABO13054.2
P14720	CAA56160.1
P14720	CAA33544.1
O04005	CAA72804.1
O04005	AAF79536.1
O04005	AEE32252.1
O04005	AAO41963.1
O04005	AAT41856.1
O04005	CAA85539.1
A2RKQ6	CAL97870.1
Q9M879	AAF32470.1
Q9M879	AEE73841.1
Q9M879	AAM20635.1
Q9M879	AAM91283.1
Q9M879	AAM64846.1
A5F7X7	ABQ20629.1
A5F7X7	ACP09682.1
P46724	AAA17243.1
P46724	CAC31938.1
A7ZSD0	ABV17436.1
B1WYI6	ACB49416.1
A4IQV4	ABO67708.1
Q732F9	AAS42858.1
A2BN26	ABM81387.1
P07071	CAA68308.1
P07071	CAA68310.1
P07071	AAD42633.1
P07071	CAA31150.1
Q8PK86	AAM37142.1
Q2RZX7	ABC45695.1
P0ABR9	BAA13053.1
P0ABR9	CAA70748.1
P0ABR9	AAB18072.1
P0ABR9	AAC73451.1
P0ABR9	BAE76130.1
P13063	AAA23376.1
W7NCN7	EWG54272.1
Q9HVF1	AAN01356.1
Q9HVF1	AAG08028.1
B7GJU8	ACJ33961.1
B2T7N8	ACD18319.1
Q7W9B4	CAE37153.1
Q8RUD6	AAM15209.1
Q8RUD6	AAM15226.1
Q8RUD6	AEC07115.1
Q8RUD6	BAE99773.1
Q8RUD6	AAP37665.1
P0DJN9	AAL25840.2
P49602	CAA88176.1
P49602	KIS68081.1
Q85G47	BAC76144.1
B1LQN8	ACB17059.1
A4TJN8	ABP39500.1
Q9V675	AAR88134.1
Q9V675	AAF58556.1
Q9V675	ABX00719.1
P9WKK8	AAK47402.1
Q6LV25	CAG18850.1
D3ZU57	EDL81467.1
A4G5Z9	CAL61936.1
P70385	AAB06793.1
P70385	EDL16224.1
A1KEV7	CAL70157.1
P64187	AAN30783.1
P64187	AEM19200.1
Q6P3A8	AAH64099.1
Q2Y5H8	ABB75993.1
P15904	CAA34913.1
A6VIL2	ABR66288.1
Q7U807	CAE07334.1
B8HWE3	ACL44722.1
Q7U4P7	CAE08535.1
A7GSN7	ABS23145.1
Q39249	AAC50032.1
Q39249	AAF99753.1
Q39249	AAF22898.1
Q39249	AEE28304.1
Q39249	AEE28305.1
Q39249	ANM58901.1
Q39249	AAL34241.1
Q39249	AAK44066.1
A3LT66	ABN66017.2
Q6HLA6	AAT63914.1
Q7VNP2	AAP95410.1
P07486	AAA28560.1
P07486	ABH06718.1
P07486	ABH06719.1
P07486	ABH06720.1
P07486	ABH06721.1
P07486	ABH06722.1
P07486	ABH06723.1
P07486	ABH06724.1
P07486	ABH06725.1
P07486	ABH06726.1
P07486	ABH06727.1
P07486	ABH06728.1
P07486	ABH06729.1
P07486	AAF59192.2
P07486	ABC66066.1
P07486	AAL90381.1
P07486	AAO42649.1
F5BHA2	ADZ48681.1
A0Q7Y5	ABK90350.1
B3WEY4	CAQ66935.1
Q5UPK7	AAV50403.1
P13107	AAA41006.1
P13107	AAH88103.1
P13107	AAI05824.1
P13107	AAI27480.1
P13107	AAA41048.1
Q6GIZ3	CAG39708.1
Q1CJK2	ABG17828.1
Q1CJK2	EEO76930.1
Q1I7F9	CAK16423.1
C4LD10	ACQ94541.1
I6Y8I5	CCP43456.1
Q9TV64	BAA82867.1
Q12737	BAA03166.1
Q12737	BAA02123.1
P11708	AAC48610.1
P11708	AAA31072.1
Q91WL8	AAF31693.1
Q91WL8	BAB31244.1
Q91WL8	BAB31911.1
Q91WL8	BAC32916.1
Q91WL8	BAC37325.1
Q91WL8	AAH14716.1
Q91WL8	AAL03972.1
Q80Y20	BAB32026.1
Q80Y20	BAC38223.1
Q80Y20	BAE36007.1
Q80Y20	AAH50863.1
Q3BYE8	CAJ22115.1
Q62BI3	AAU46671.1
P94391	BAA08955.1
P94391	CAB12115.2
A4QLA5	BAF50460.1
Q2HR67	ABD28916.1
A9B543	ABX06180.1
P58386	BAB47033.1
Q9A8H5	AAK23359.1
B8JDY8	ACL66053.1
A6QP05	AAI49087.1
A3CQ86	ABN45341.1
Q5GZF2	AAW75919.1
A7MNE5	ABU79064.1
O52791	CAA11761.1
A4WQY7	ABP69801.1
Q1GHI5	ABF63881.1
Q8NWU6	BAB95117.1
Q94KL8	AAK38664.1
Q0QLF5	ABC88394.1
A1CFL7	EAW11666.1
Q6N2U4	CAE29395.1
A6BM28	BAF64873.1
A6BM28	BAH11245.1
P60052	BAC20345.1
P42556	CAA78031.1
Q58289	AAB98883.1
P51663	AAA62308.1
P51663	AAA81576.1
P51663	AAB64249.1
P51663	AAB64248.1
P51663	AAA83384.1
Q93353	CAB02822.1
Q0K6G3	CAJ94408.1
Q8DI68	BAC09274.1
B7N2T7	CAR10757.1
Q65L57	AAU22860.1
Q65L57	AAU40207.1
Q0VQ52	CAL16696.1
Q6D5Z2	CAG74799.1
P0A417	BAA00468.1
A5IBD8	ABQ54688.1
B0V6R7	CAM85438.1
A8H7A6	ABV88443.1
P47169	CAA89669.1
P47169	DAA08922.1
P42620	AAA57906.1
P42620	AAC76137.1
P42620	BAE77152.1
Q2NVN3	BAE73792.1
B0VQD5	CAP01314.1
Q5GTN6	AAW70638.1
Q87CM2	AAO28903.1
P82385	AAF03229.1
P82385	AAL81405.1
Q819Y3	AAP10741.1
A0A084B9Z0	KEY74369.1
A4WNM7	ABP68991.1
Q46495	CAA67880.1
Q46495	ADK85415.1
O44111	AAB87901.1
Q67P64	BAD40529.1
Q5LXE1	AAV93667.1
P04996	CAA28291.1
P04996	AAA22055.1
P04996	ABB56456.1
F1SVE1	AAF65742.1
F1SVE1	AAM32175.1
A8ALP8	ABV14411.1
Q9ZKQ7	AAD06449.1
Q0K0L8	CAJ96456.1
Q5R806	CAH92104.1
Q1C2P9	ABG15273.1
A5UWE5	ABQ90948.1
Q5GSI0	AAW71044.1
A4JHP8	ABO55801.1
Q1MTR7	CAA18868.1
Q8YWD8	BAB78041.1
Q59A28	CAG47117.1
Q59A28	AAI18423.1
Q89WX9	BAC45814.1
Q5FHA4	CAI27939.1
B7MKM9	CAR04270.1
D2E9W7	ACZ57545.1
P57952	AAK03673.1
Q9FY79	CAC05462.1
Q9FY79	AED91381.1
Q9FY79	ABE66147.1
Q3K1C8	ABA44511.1
Q2N6B2	ABC64779.1
Q9Z773	AAD18970.1
Q9Z773	AAF38812.1
Q9Z773	BAA99041.1
Q9Z773	BAA88651.1
Q9Z773	AAP98791.1
Q1CSL3	ABF85059.1
Q9RBG4	AAF14228.2
Q4J6M6	AAY81555.1
D2AC38	ADA73356.1
P61432	BAB94565.1
P17606	AAA34047.1
P17606	CAA37531.1
A0PPY6	ABL04405.1
Q2KBN4	ABC89752.1
P23457	AAA40605.1
P23457	AAA41077.1
P23457	BAA04132.1
P23457	AAB19918.1
P23457	AAF25813.1
P23457	AAH91123.1
P23457	AAB21512.1
P23457	AAB21513.1
Q83K39	AAN44084.1
Q83K39	AAP17909.1
Q83PR3	AAN45038.2
Q83PR3	AAP19150.1
B2U254	ACD07697.1
P9WHH3	AAB63369.1
P9WHH3	CCP45656.1
Q2FIF3	ABD22280.1
Q09920	CAA91955.1
Q6J1Z6	AAT35226.1
Q6J1Z6	ABB13577.1
Q7UVF9	CAD72765.1
Q6CV81	CAH02551.1
Q9VG40	AAF54850.4
Q9VG40	ABC86479.1
Q399J3	ABB10868.1
Q54GJ7	EAL62385.1
A3NZS3	ABN91520.1
Q9Y4U1	CAB45693.2
Q9Y4U1	AAH06122.3
P58360	AAG55544.1
P58360	BAB34575.1
P51976	AAA86387.1
Q0VTN3	CAL15475.1
B0D6H2	EDR10187.1
P54374	BAA12445.1
P54374	CAB14508.2
Q77MS1	AAG14232.1
A2RSX7	BAE24098.1
A2RSX7	AAI32290.1
Q2N6M9	ABC64662.1
P42234	BAA11699.1
P42234	CAB15931.2
P42234	CAA59465.1
Q88MH4	AAN67218.1
Q1ARE4	ABG06034.1
Q8P9L3	AAM41129.1
A7FWA9	ABS35687.1
B1JLG2	ACA68381.1
Q5N421	BAD78949.1
P19135	AAA33121.1
P9WJ02	AAK46756.1
B8J3G9	ACL49979.1
P50979	AAC18407.1
Q09694	CAB61467.1
P52575	CAA41106.1
P52575	AAC48976.1
Q8PAV9	AAM40665.1
P30008	CAA77809.1
P30008	ABB56051.1
Q7MV70	AAQ66310.1
Q1JAV4	ABF36304.1
Q03PB4	ABJ64958.1
Q9WYP3	AAD35497.1
W3X7K0	ETS82098.1
P0A414	AAC17972.1
Q5ZZ17	AAU26301.1
P52578	CAA63056.1
Q9T030	CAB43638.1
Q9T030	CAB80586.1
Q9T030	AEE87040.1
Q9T030	AAN12954.1
Q9T030	AAL85023.1
B7KF19	ACK70475.1
O06553	CCP43910.1
Q07786	CAA98826.1
Q07786	DAA11621.1
O48882	AAB94031.1
Q6XQ14	AAP57704.1
Q4R6P7	BAE01227.1
A1KSI5	CAM09815.1
Q4L9F1	BAE03724.1
Q83LK7	AAN42639.1
Q83LK7	AAP16524.1
B0U3N1	ACA12460.1
Q32RG9	AAX45831.1
Q9KLG0	AAF96682.1
P49644	AAA86856.1
A0A0E3NFS5	AKB14001.1
B1XBJ4	ACB02464.1
Q92A29	CAC97323.1
A5G3L2	ABQ26380.1
A4FDY3	CAM02258.1
B8NTZ8	EED46505.1
Q92RY3	CAC45265.1
Q3JNW6	ABA50840.1
A3D829	ABN62892.1
Q55663	BAA10183.1
Q5I3B2	AAW51123.1
Q65JX9	AAU40635.1
Q65JX9	AAU23278.1
B1MZX5	ACA83077.1
B1JQW2	ACA70403.1
Q0VNE0	CAL17308.1
B0BR13	ABY69998.1
P53839	CAA96182.1
P53839	AAT92679.1
P53839	DAA10286.1
Q89187	CAA49096.1
C1D7C0	ACO74360.1
Q934F5	CAC86667.1
P65510	AAL22321.1
E1V4J5	CBV42933.1
Q21AR4	ABD86522.1
L0N063	BAM71030.1
A4VI91	ABP78692.1
Q9FWW9	AAG12574.1
Q9FWW9	AEE28848.1
Q9FWW9	AAM13900.1
Q9FWW9	AAM91725.1
Q9FWW9	BAF00046.1
Q85G27	BAC76164.1
P16100	BAA11169.1
Q58991	ACA28837.1
Q58991	AAB99614.1
C6E518	ACT17547.1
P28767	CAA45415.1
Q9P7P7	CAB75872.1
A4YNP4	CAL75520.1
Q47D81	AAZ47200.1
Q8ZD36	CAL21375.1
Q8ZD36	AAM85159.1
Q8ZD36	AAS62612.1
Q3B2Z6	ABB24285.1
B7ITF9	ACK95059.1
Q6AV34	AAT77050.1
Q6AV34	ABF97646.1
Q6AV34	BAF12582.1
Q6AV34	BAS85284.1
Q6AV34	BAG92548.1
P32062	CAA50298.1
O32755	CAA04014.1
Q1R844	ABE08470.1
Q47HL9	AAZ45662.1
Q01NJ5	ABJ88775.1
A9R685	ABX86038.1
Q9UKU7	AAF12736.1
Q9UKU7	AAF97922.1
Q9UKU7	BAA91109.1
Q9UKU7	BAC11107.1
Q9UKU7	BAH13050.1
Q9UKU7	EAW67833.1
Q9UKU7	AAH01964.1
Q6G989	CAG43192.1
A8Z3X4	ABX29342.1
Q7MN30	BAC93651.1
Q5Z5S6	AAT81229.1
Q5Z5S6	BAD54586.1
Q5Z5S6	BAF19817.1
Q5Z5S6	BAS98302.1
B2VK88	CAO98169.1
Q0MQI0	ABH12163.1
Q6AB12	AAT82054.1
A7ZTH0	ABV18937.1
Q9FLK4	BAB08484.1
Q9FLK4	AED97448.1
Q9FLK4	BAC42314.1
Q9FLK4	AAP04080.1
B9G934	EEE51540.1
C6EHK0	CAQ31534.1
C6EHK0	ACT29609.1
C6EHK0	ACT42905.1
Q735E5	AAS42117.1
B8H1Z0	ACL94329.1
Q4KDI5	AAY91864.1
Q82TL0	CAD85787.1
P80541	CAC93613.1
O93545	AAC63286.1
Q18GT4	CAJ52812.1
A9MW26	ABX68385.1
B4TPE6	ACF91092.1
Q9D5H4	BAB29806.1
Q9D5H4	BAB29831.1
Q9D5H4	BAE21468.1
Q9D5H4	AAI15515.1
Q9D5H4	AAI15516.1
B5F728	ACH52122.1
Q96VL0	CAC50073.1
Q96VL0	CCE33513.1
Q8TGA1	AAL99899.1
Q8TGA1	AAS66003.1
Q8TGA1	KJK60796.1
P0A2D1	AAL21339.1
P62625	AAG54331.1
P62625	BAB33455.1
Q65RI4	AAU38426.1
Q5M3J6	AAV61030.1
B7ULH2	CAS11413.1
A4XZJ3	ABP86759.1
A1SAS8	ABM01485.1
Q0I1Q0	ABI24521.1
A4VQH9	ABP81230.1
P9WQG3	CCP43721.1
P23180	AAB65074.1
P23180	AAA65531.1
P23180	DAA06664.1
B1XUJ0	ACB44017.1
Q98EZ5	BAB50772.1
Q87C29	AAO29116.1
B6I7W9	BAG76392.1
Q4JSX4	CAI38083.1
Q2A298	CAJ79943.1
Q9Z122	BAA75496.1
Q9Z122	AEX15918.1
Q9Z122	AAH81776.1
A9M8M4	ABX62922.1
A0LT79	ABK52639.1
Q5QYR6	AAV81891.1
G5EC63	CAA21659.2
A0A097ZPE4	BAP81865.1
Q89AS1	AAO26904.1
Q63679	CAA42610.1
P17155	AAA88634.1
P17155	ACA99949.1
P0CT92	CAD61974.1
Q01771	CAA44964.1
Q4L6N5	BAE04690.1
Q6IUU3	AAM67412.1
Q6IUU3	AAG53892.1
Q6IUU3	BAB21937.1
Q6IUU3	AAT40988.1
Q0WM29	AAD25855.1
Q0WM29	AEC06286.1
Q0WM29	BAF01828.1
B8EB55	ACK48106.1
B2A1G4	ACB84704.1
Q8DPJ7	AAK99931.1
P54893	BAA05001.1
P54893	AAS80848.1
B9IS21	ACM15629.1
Q31YK8	ABB66850.1
Q5FPH2	AAW61724.1
Q1CV68	ABF84154.1
Q5FG54	CAI28183.1
P56591	AAD14317.1
O68943	AAC14329.1
Q19V91	ABD62268.2
B1KFU9	ACA85265.1
Q32CG3	ABB62992.1
Q3M5D3	ABA23803.1
Q5HHP5	AAW36394.1
P9WPX1	CCP44051.1
Q8ZE42	CAL20970.1
Q8ZE42	AAM85556.1
Q8ZE42	AAS62338.1
B2UCY7	ACD28222.1
Q02DZ0	ABJ14755.1
B2VCD1	CAO98487.1
Q1AXT3	ABG03795.1
Q4L564	BAE05211.1
Q2K2X4	ABC92812.1
A7Z064	AAI53263.1
B5YJZ3	ACI21817.1
Q9UUG0	BAA36384.1
Q9UUG0	CAB54157.1
Q9UUG0	BAA13810.1
Q5KD76	AAW45214.1
B7N3G6	CAR12402.1
Q88YK1	CCC78222.1
O54196	CAA12167.1
Q0P3K1	CAL36376.1
C6DJ88	ACT15187.1
B2FKV6	CAQ44075.1
Q0K6L4	CAJ94357.1
A5GR53	CAK27362.1
A6UB98	ABR60928.1
B7NPB7	CAR20237.1
Q6FWS8	CAG58222.1
Q7N5I5	CAE14257.1
Q08410	BAB21535.1
Q08410	AAB25510.1
Q1J5M4	ABF38362.1
Q5ATG5	CBF80495.1
Q5ATG5	EAA67037.1
Q5RLY7	AAV66535.1
Q5RLY7	EEH05017.1
A9A6M9	ABX01443.1
A2CCX5	ABM79335.1
A5GJU5	CAK23210.1
B9LKM2	ACM54147.1
Q04872	CAA78939.1
A2SQU1	ABN06697.1
P39865	CAA37672.1
Q15YQ7	ABG38981.1
A1UM81	ABL93939.1
Q4K909	AAY93438.1
Q7YTU4	CAC70110.4
Q7YTU4	CAD92388.2
P57201	BAB12819.1
Q2GCC6	ABD24497.1
P19464	AAA32911.1
Q5B2E9	EAA62441.1
Q5B2E9	CBF82183.1
B7K079	ACK66226.1
Q3IUT3	CAI48097.1
B8IYW9	ACL48696.1
Q2QRX6	ABA98037.2
P71319	AAC72242.1
Q8HYB7	AAM26737.2
P25141	CAA38039.1
Q639W9	AAU17550.1
Q6KYZ5	AAT44057.1
O54753	AAB88253.1
O54753	AAH88104.1
O54753	AAH91114.1
A4Y1E6	ABP73779.1
A0L4Z4	ABK43037.1
A0RIK9	ABK87052.1
P34461	BAA28262.1
P34461	CAB61015.1
P19066	AAB91900.1
P19066	AAB91924.1
P19066	AAA26330.1
P19066	AAA26328.1
P97014	BAA19221.1
P29266	AAA50312.1
P29266	AAI27443.1
Q97UH6	AAK43143.1
P77374	AAC74659.1
P77374	BAA15311.1
C4ZXE2	ACR61772.1
A0A0C6DWS6	BAQ25464.1
Q0I3L5	ABI25126.1
A1TAR1	ABM14261.1
Q6D1A1	CAG76445.1
Q9XEX2	AAD28242.1
Q9XEX2	AAF06058.1
Q9XEX2	AEE34447.1
Q9XEX2	AAG48827.1
Q9XEX2	AAL57690.1
Q0TF33	ABG70446.1
P63335	BAB95329.1
Q3HS05	ABA42173.1
B1X7D4	ACB02005.1
B3QBT0	ACF00680.1
O94524	CAA22828.1
F8GV06	AEI82560.1
Q7KW39	AAF45510.2
Q7KW39	AAF45511.1
Q7KW39	CAA15632.1
Q7KW39	CAB41309.1
Q7KW39	AAL39429.2
B0CLB5	ABY37895.1
Q0VPG2	CAL16936.1
P00335	AAA25140.1
P00335	CAA26292.1
Q54LT7	EAL64234.1
A0A315	ABJ89659.1
Q2YX15	CAI80614.1
A3P826	ABN95095.1
B7MZ90	CAR09407.2
Q1JGU2	ABF34052.1
Q8FKI9	AAN78912.1
Q31MN3	BAA09601.1
Q31MN3	ABB57686.1
O22229	AAB84351.2
O22229	AEC10015.1
O22229	AAL08250.1
O22229	AAN18085.1
O22229	BAF01794.1
A9BUB4	ABX33817.1
Q9W1V6	AAF46946.1
Q9W1V6	AAL29172.1
Q9W1V6	BAB43866.1
P61749	AAS14423.1
Q5R5D8	CAH93028.1
Q6B4J2	AAT85856.1
Q6B4J2	AAI33443.1
Q43155	AAC26853.1
Q43155	AAA18948.1
P56961	AAF39475.1
Q8ER78	BAC13391.1
A7GKN4	ABS20692.1
Q0SW37	ABG86626.1
P56656	AAD13721.1
P56656	EDL41819.1
P56656	AAI39291.1
P56656	AAI39292.1
A8L2C4	ABW16215.1
Q5RCU5	CAH90412.1
P0AEY7	AAG58161.1
P0AEY7	BAB37333.1
A1SAR6	ABM01473.1
A1VQD4	ABM37862.1
B7LFB7	CAU96979.1
A4JI41	ABO55944.1
Q9V8M2	AAF57642.2
Q9V8M2	AAY55548.1
C5CYN9	ACS18998.1
P41578	AAC43820.1
O52380	AAD12608.1
A9KMX2	ABX42983.1
B5E7E0	ACF55348.1
P20493	AAA48018.1
B1LJR7	ACB18437.1
Q9D6Y7	BAB22035.1
Q9D6Y7	BAB26522.1
Q9D6Y7	BAC33889.1
Q9D6Y7	EDL36048.1
Q9D6Y7	AAH14738.1
Q9D6Y7	AAH89311.1
A5FDF9	ABQ06765.1
P06150	CAA28203.1
Q8Y5N4	CAD00101.1
Q1C9U8	ABG12774.1
B1VKF9	BAG16670.1
B6J2Q1	ACJ19128.1
Q9SP06	AAF61400.1
Q9SP06	AAF05621.1
Q3ZXV5	CAI83061.1
Q2H1V7	EAQ87620.1
Q5PQJ6	AAH87166.1
Q21HE4	ABD81885.1
C0Z9W8	BAH46822.1
Q9FMY1	AAK29622.1
Q9FMY1	AAN72056.1
Q9FMY1	BAB11174.1
Q9FMY1	AED93131.1
B7M8Y8	CAQ97912.1
P0C6D7	AAA03051.1
P0C6D7	AAC12273.1
P0C6D7	AAF93982.1
Q99YX2	AAK34300.1
Q99YX2	AAZ51852.1
A0A2P1GIY9	AVM85918.1
P29057	CAA38467.1
P29057	CAA38469.1
P29057	AAQ63055.1
P59120	AED92761.1
P59120	BAC42706.1
P59120	AAM60837.1
B9KD88	ACM64527.1
A4SJY8	ABO89210.1
A1UVS4	ABM48740.1
Q48K97	AAZ34708.1
Q8NWC9	BAB95353.1
Q9UTQ1	CAB60247.1
Q01060	AAA24822.1
Q5I0J9	AAH88252.1
P41571	AAB29395.1
D2RJU7	ADB47349.1
A0KGY6	ABK36159.1
Q60314	AAB97987.1
B1YD57	ACB39720.1
C6UFC1	ACT38695.1
Q8PPG7	AAM35608.1
A3PMI4	ABN77550.1
Q9TQS6	BAA83489.1
B3QPZ8	ACF12001.1
P0ABD3	AAC13987.1
P0ABD3	AAC14288.1
P0ABD3	AAA58133.1
P0ABD3	AAC76361.1
P0ABD3	BAE77955.1
P0ABD3	AAC36929.1
Q1ZXN4	EAS66951.1
P9WJ93	CCP46394.1
A6WRU0	ABS09529.1
P19839	AAA27623.1
P19839	AAA27619.1
P19839	AAA27626.1
C1ERL1	ACO28730.1
P99167	BAB42784.1
Q69XJ4	ACE98543.1
Q69XJ4	BAD35463.1
Q69XJ4	BAF19925.1
Q69XJ4	BAS98507.1
Q69XJ4	EEE65978.1
Q69XJ4	BAG91127.1
Q69XJ4	BAG97040.1
P0ACX3	AAB47943.1
P0ACX3	AAC74737.1
P0ACX3	BAE76495.1
B0T0S6	ABZ72155.1
Q09878	CAA21818.2
P33642	AAB39269.1
P33642	AAG07936.1
P33642	CAA78142.1
Q57HA8	AAX67904.1
P30265	AAC19139.1
Q88NF9	AAN66875.1
Q8JIS3	BAB97210.1
O67751	AAC07721.1
B7M0P8	CAQ98602.1
A1JJF5	CAL10743.1
B7NLB4	CAR18270.1
Q8DCS9	AAO09770.1
Q8H1H9	AAF19542.1
Q8H1H9	AEE34008.1
Q8H1H9	AAN12916.1
Q8H1H9	AAO42785.1
C6DGU9	ACT12998.1
P44055	AAC22466.1
Q2FXQ9	ABD30845.1
Q1RJX3	ABE04341.1
O57656	AAB96364.1
P40526	CAA86173.1
P40526	DAA08498.1
A7NJF9	ABU57629.1
Q6NDE4	CAE25608.1
Q0C3Z2	ABI76545.1
P0C0J2	AAV27786.1
A9MRF0	ABX24348.1
Q19VC4	ABD62211.2
B7MTZ4	CAR07558.1
B3Q866	ACE98815.1
A7FHH4	ABS47824.1
Q28960	AAA30980.1
Q09FW6	ABI49858.1
Q0A757	ABI57330.1
Q06006	CAA79939.1
Q1WNP0	AAZ22356.1
O54259	CAA12015.1
Q9KX73	BAA95146.1
Q8XJ55	BAB81612.1
Q6FUV3	CAG58915.1
Q9QXN5	AAF25202.1
Q9QXN5	AAV65815.1
Q9QXN5	AAH13543.1
P48812	AAA57337.1
P58046	AED93381.1
G5EBV0	AAD56365.1
G5EBV0	CAA94893.2
G5EBV0	CAD44114.1
G5EBV0	CAI79247.1
G5EBV0	CAI79160.1
G5EBV0	CAK55177.1
Q92XG8	AAK65944.1
Q5X8W3	CAH11278.1
A6RGF3	EDN05065.1
Q5DZN1	AAW87765.1
Q8FHD2	AAN80422.1
A3N6H2	ABN84010.1
P9WGQ9	CCP43516.1
P55826	BAA11820.1
P55826	AAC72870.1
P55826	CAB77739.1
P55826	AEE82064.1
P55826	AEE82065.1
P55826	AAK62389.1
P55826	AAV97809.1
P55826	AAW70381.1
Q5HRY2	AAW53450.1
A7ZI98	ABV17887.1
Q9STL0	CAB41168.1
Q9STL0	AEE78397.1
A9BEG6	ABX08476.1
B8E7T7	ACK47409.1
A3CM39	ABN44244.1
Q5P1G6	CAI08848.1
O32823	AAB63804.1
O32823	CAD00556.1
B3E099	ACD84328.1
O34296	AAB65748.1
Q6MGB5	CAE83931.1
P57276	BAB12896.1
A8L1V4	ABW14614.1
A5U4G5	ABQ73915.1
A6BM06	BAF64840.1
Q8FIR3	AAN79799.1
C3MQN0	ACP35693.1
A4TPY6	ABP41348.1
A6RMI1	EDN27383.1
Q71YI3	AAT04631.1
Q3K9F5	ABA75599.1
A8XKG6	CAP33140.2
A3PAU3	ABO16868.1
P18120	AAA35244.1
P18120	AAF70314.1
P18120	CAG81579.1
P18120	AAA35243.1
A4TMK2	ABP40514.1
O68901	AAC13559.1
O68901	AAL20362.1
P32816	AAA22477.1
A3PIG5	ABN76131.1
Q3YAT5	AAZ78235.1
Q623T0	CAP22897.1
Q9ZGG6	AAC84013.1
O64752	AAC12829.1
O64752	AEC09034.1
Q1ID16	CAK14445.1
A8GK68	ABV43508.1
B2U248	ACD07834.1
P45375	AAA23325.1
P45375	ADC61038.1
Q6P5L8	AAH62838.1
A1S3A0	ABL98856.1
A8GL77	ABV43867.1
Q3BXK8	CAJ22405.1
Q6AFX9	AAT88716.1
W3XAA0	ETS82101.1
Q8J0N2	AAO40743.1
Q8J0N2	AAN75577.1
Q8J0N2	AAV69024.1
H2A0M3	CCE46164.1
A9W4C5	ABY30431.1
B1LJB3	ACB16053.1
A1S8K1	ABM00708.1
Q43090	CAA52905.1
Q4UKP0	AAY61887.1
Q1Q932	ABE75821.1
P50322	AAC43446.1
P50322	AAP86167.1
Q9ZGM4	AAC64361.1
Q49XJ8	BAE18499.1
Q60036	CAA52323.1
Q60036	ADL58206.1
Q7NE70	BAC91951.1
B7NFE7	CAR15503.1
C0PXF6	ACN47114.1
B3PWV0	ACE90748.1
O08807	AAB57846.1
O08807	BAB23758.1
O08807	BAE27143.1
O08807	BAE31074.1
O08807	AAH03349.1
O08807	AAH19578.1
A5VPX0	ABQ60956.1
Q8KPS9	AAM82675.1
Q8KPS9	ABB57255.1
A0A0E3D8L9	AGZ20196.1
Q55024	AAA86318.1
Q55024	ABB58201.1
Q5UY95	AAW78223.1
Q5UY95	AAV47758.1
A9VME3	ABY42705.1
Q6FDF8	CAG67900.1
Q2GGR4	ABD45202.1
Q61153	AAB00228.1
Q61153	AAH19786.1
Q61153	AAH89608.1
P40332	CAA70648.1
P40332	CAB07962.1
P40332	CAB12924.1
A6WQ25	ABS08914.1
P0DKS9	BAB98235.1
P0DKS9	CAF19548.1
Q17ZN0	CAJ98896.1
Q87AX5	AAO29526.1
Q9I2C0	AAG05377.1
Q5RAJ4	CAH91216.1
P10791	CAA32060.1
P10791	EDW70874.1
Q9V773	AAF58187.2
Q9V773	AAL29138.2
Q9V773	ACH92500.1
Q9AWB2	AAG59996.1
Q2YWE5	CAI82125.1
Q57952	AAB98523.1
O69981	CAA18341.1
O69981	CAJ01782.1
C6C1T6	ACS79332.1
Q30RQ5	ABB44326.1
B7LTY9	CAQ91097.1
E1ACP9	ADM34137.1
F1MH07	AAI33299.1
Q2J3G8	ABD04992.1
Q13NG7	ABE34372.1
Q1BYZ9	ABF75156.1
P48099	AAA81180.1
