From	To
A4QJY3	UniRef50_P62090
Q05756	UniRef50_Q05756
P24466	UniRef50_P24466
Q8Z389	UniRef50_Q8ZAE4
B8D8D5	UniRef50_P57634
Q318Q4	UniRef50_Q7NL02
P33207	UniRef50_P33207
Q9SDD6	UniRef50_Q9SDD6
B9KW13	UniRef50_Q3IXW9
Q06588	UniRef50_Q41931
Q5NL81	UniRef50_Q5NL81
P43713	UniRef50_O67610
A4ILI2	UniRef50_A4ILI2
Q63CP4	UniRef50_O35022
Q46YY3	UniRef50_Q1LKJ7
O33405	UniRef50_P31892
Q99VD0	UniRef50_P39633
Q0HKB6	UniRef50_Q8ECR2
B7JR48	UniRef50_Q9K7R6
P37852	UniRef50_P37844
B9KP40	UniRef50_A8LL24
Q8X643	UniRef50_Q8ZNL7
Q07116	UniRef50_P51687
A3NYN0	UniRef50_Q4KI35
C0Q6H8	UniRef50_Q8FAG4
P54524	UniRef50_P54524
P09772	UniRef50_P07329
B1IWP9	UniRef50_Q6WRT6
Q89AM1	UniRef50_Q89AM1
P33265	UniRef50_Q05421
Q8ZB04	UniRef50_P40402
A3QAP0	UniRef50_Q8EB00
Q7MB85	UniRef50_Q8X7U3
Q5HH24	UniRef50_Q8K994
Q39Z32	UniRef50_Q74GN1
Q06004	UniRef50_Q06004
Q66663	UniRef50_Q66663
Q4FUZ5	UniRef50_Q4FUZ5
A2C239	UniRef50_Q31AX7
B8NJG8	UniRef50_B8NJG8
Q6A9H6	UniRef50_Q9RDK1
P33270	UniRef50_P33270
O74766	UniRef50_O74766
Q9ZKZ2	UniRef50_O05269
Q8VWZ8	UniRef50_Q8VWZ8
P27507	UniRef50_O33506
P63716	UniRef50_P63716
Q0B712	UniRef50_B2FQ90
A4THM0	UniRef50_Q8ZIC5
Q945B4	UniRef50_Q9ZTA1
A9HJ48	UniRef50_Q2RWE4
P07229	UniRef50_P07798
Q16CE5	UniRef50_B6JCI8
Q1RGH3	UniRef50_A9MR43
Q9CN98	UniRef50_P76342
Q9KWS1	UniRef50_Q9KWS1
B0VTW7	UniRef50_Q6F8J3
Q51521	UniRef50_Q51793
D3ZVR7	UniRef50_Q9DB60
B1VZ72	UniRef50_Q9Z565
B7ULG4	UniRef50_Q8EKN9
Q9PR71	UniRef50_Q9PR71
Q12627	UniRef50_P32891
Q8F393	UniRef50_Q8F393
Q8XYX1	UniRef50_Q8XYX1
Q6GF15	UniRef50_Q8DPJ4
B5F365	UniRef50_Q31X75
Q0CS63	UniRef50_Q0CS63
C4LAG5	UniRef50_A6TD45
E3PY99	UniRef50_C1FW05
Q99US8	UniRef50_Q49WW9
P0CP12	UniRef50_P0CP13
Q6AQI3	UniRef50_Q9ZF99
Q9K8E9	UniRef50_Q8DPJ4
A8F7D6	UniRef50_Q9X288
A9A5Y7	UniRef50_A9A5Y7
Q9RUK6	UniRef50_Q8Y641
B1JEV9	UniRef50_Q9KHS2
Q07VM6	UniRef50_A4XXZ2
Q6GB92	UniRef50_A4ILI2
B7KZJ5	UniRef50_A6WVY1
O42563	UniRef50_O42563
Q1C0X4	UniRef50_Q8ZKC3
Q05769	UniRef50_Q05769
Q8FH87	UniRef50_A6T9Y6
A1VUV2	UniRef50_A6TAC5
C4ZWT8	UniRef50_Q8ZIC5
Q7SHI2	UniRef50_Q7SHI2
P52674	UniRef50_P52674
D7UPN2	UniRef50_D7UPN2
P9WH72	UniRef50_P9WH70
C4ZX90	UniRef50_P72241
P0A9P3	UniRef50_P0A9P2
A1S7K2	UniRef50_Q8ECR2
P49362	UniRef50_Q94B78
Q8K9W4	UniRef50_P43755
Q6GC92	UniRef50_O05204
O33952	UniRef50_Q57346
Q0BIB2	UniRef50_Q1BZ67
P15244	UniRef50_P15244
Q17W63	UniRef50_P56125
P29474	UniRef50_Q62600
Q9S818	UniRef50_Q9S818
Q7N577	UniRef50_P19841
Q5HNJ6	UniRef50_Q6LX40
Q47329	UniRef50_Q47329
Q96Q83	UniRef50_Q96Q83
Q80Y20	UniRef50_Q80Y20
Q04K99	UniRef50_P13714
P0A862	UniRef50_Q8ZE42
Q5RKH0	UniRef50_Q49A26
Q5SJF8	UniRef50_Q5SJF8
B8GWW0	UniRef50_Q9AC57
B4F233	UniRef50_Q8X7U3
B0VQB5	UniRef50_Q6FEZ7
Q4WZ70	UniRef50_Q4WZ70
B5FN70	UniRef50_P05989
B5YVS9	UniRef50_P58523
B8QHP5	UniRef50_B8QHP5
P49730	UniRef50_Q9LSD0
Q3IJS3	UniRef50_P56933
Q81MI9	UniRef50_O31669
O58495	UniRef50_O07835
A9R7R8	UniRef50_C4L7R5
C0Z6T1	UniRef50_C0Z6T1
Q83H91	UniRef50_Q83H91
P39450	UniRef50_P11766
Q57KT2	UniRef50_Q31X75
P55543	UniRef50_Q59204
A5N0V1	UniRef50_P39821
Q9NYQ2	UniRef50_Q07523
P13527	UniRef50_P13527
Q07511	UniRef50_O13437
P51976	UniRef50_P50233
Q5PEY3	UniRef50_E1WA38
A7X0V3	UniRef50_P51696
A8GWI0	UniRef50_Q89X59
A9L1H8	UniRef50_O59651
P26283	UniRef50_P00343
Q7MU50	UniRef50_B2RHS7
A1WYD5	UniRef50_A1WYD5
P49852	UniRef50_P49852
O14121	UniRef50_O14121
Q02QU5	UniRef50_Q1H1H9
B9DM96	UniRef50_Q2FW96
Q48436	UniRef50_Q48436
A0A068Q609	UniRef50_A0A068Q609
Q83RA2	UniRef50_Q8ZPR4
P70684	UniRef50_P15428
Q8Y0N9	UniRef50_C4ZQD6
Q931P7	UniRef50_Q6LX40
P29803	UniRef50_P29803
Q8EH68	UniRef50_Q8EH68
P54720	UniRef50_P54720
A4WQ13	UniRef50_A4XXZ2
Q99W07	UniRef50_Q8CQ56
B0U3A5	UniRef50_B2FPP3
B2A1G4	UniRef50_B2A1G4
A3CRT6	UniRef50_Q58496
O68935	UniRef50_O68935
O96553	UniRef50_P09440
P92979	UniRef50_P92981
P39634	UniRef50_P39634
B0K421	UniRef50_B9MPS5
B7NB92	UniRef50_A6T9Y6
Q2MIA1	UniRef50_P09144
B1IRD7	UniRef50_B4EY23
Q1JBS5	UniRef50_O05269
A1KBU9	UniRef50_Q2T0L2
Q72GU2	UniRef50_Q5SLR3
A7X6Y1	UniRef50_P20619
A7ZI50	UniRef50_P54223
G3XD94	UniRef50_G3XD94
P12789	UniRef50_P11509
B2IQJ4	UniRef50_Q8DUW3
Q02497	UniRef50_Q02497
C1B155	UniRef50_Q8NN33
C1I202	UniRef50_C1I202
P66776	UniRef50_Q48436
Q9ZL14	UniRef50_O58045
P61432	UniRef50_A4ILI2
Q6KHG2	UniRef50_Q6KHG2
A9JPE2	UniRef50_A9JPE2
F8DIF2	UniRef50_Q8DW88
Q2KJ32	UniRef50_Q13228
C6DDS6	UniRef50_Q8EAP2
A4YHA5	UniRef50_P39460
Q9V674	UniRef50_Q9V674
Q5NFD4	UniRef50_Q5NFD4
Q7MBG9	UniRef50_Q5E212
B1JDZ8	UniRef50_P27505
Q084S1	UniRef50_Q8ECR2
O14254	UniRef50_O88844
A0A0D4BSN8	UniRef50_A0A0D4BSN8
B1YVE7	UniRef50_Q2T0L2
P56125	UniRef50_P56125
Q92104	UniRef50_Q92104
B2IR75	UniRef50_Q9KC93
P66005	UniRef50_Q8NTE1
Q4PHU4	UniRef50_Q4PHU4
Q8UH73	UniRef50_P33940
P12293	UniRef50_P16027
Q3K8R9	UniRef50_Q886E0
O07643	UniRef50_P07329
P74306	UniRef50_P74306
G4MWB1	UniRef50_G4MWB1
P34783	UniRef50_P16858
Q54Q53	UniRef50_Q54Q53
A4QKY5	UniRef50_P62090
P9WPP3	UniRef50_P9WPP2
E7FI44	UniRef50_E7FI44
Q1BH71	UniRef50_Q3JRF0
P9WNX9	UniRef50_Q7U2I0
Q68CI2	UniRef50_Q68CI2
P70718	UniRef50_P70718
Q6B8U7	UniRef50_P29255
Q5HGP4	UniRef50_Q49WW9
A8FY36	UniRef50_P45568
Q07HT7	UniRef50_A4XQF5
Q9VYT8	UniRef50_Q9VYT8
Q07ZP8	UniRef50_Q9KT58
Q63Q86	UniRef50_P60859
Q8P5D7	UniRef50_Q63KK7
Q2SS50	UniRef50_P62054
Q5YVJ4	UniRef50_O59651
B0Z5A8	UniRef50_P83755
B5FIV5	UniRef50_Q8ZAW9
P24552	UniRef50_P24552
Q5DZN1	UniRef50_Q87H06
Q8CQD2	UniRef50_Q5HKG6
P31694	UniRef50_P16033
A0AK12	UniRef50_Q8DUL9
P31085	UniRef50_P31087
B8CWZ1	UniRef50_B2THR0
Q7AP29	UniRef50_Q7AP29
Q03049	UniRef50_Q12068
B9KBV5	UniRef50_Q9WYI1
Q5LHZ1	UniRef50_Q8A1A7
A4QJJ8	UniRef50_P09144
P17695	UniRef50_P17695
B3PVH0	UniRef50_Q7CZN9
Q84K96	UniRef50_Q5MBR6
Q9LKA3	UniRef50_Q9LKA3
P77555	UniRef50_P77555
P36209	UniRef50_P25340
Q8YCL8	UniRef50_Q6W210
A4SHL4	UniRef50_P25924
A9M560	UniRef50_Q8X4B4
A0REB5	UniRef50_P42412
A0QMC0	UniRef50_A0QPD3
P42327	UniRef50_P12311
B4S591	UniRef50_B3ENS3
Q1ZXF5	UniRef50_Q556M5
Q5XAV7	UniRef50_B9DV19
O21241	UniRef50_O21241
A0A2U1Q018	UniRef50_A0A2I7G3B3
Q9JKJ9	UniRef50_Q9NYL5
Q9SMJ3	UniRef50_Q9SMJ3
Q5MNH1	UniRef50_Q5MNH1
P28847	UniRef50_P28847
Q2T7J2	UniRef50_Q9ZF99
Q43206	UniRef50_Q42547
Q13U85	UniRef50_Q1BZ67
B7NL75	UniRef50_P58523
P07505	UniRef50_P93407
A6T7T5	UniRef50_Q8ZPV0
Q6FFR5	UniRef50_Q9K1H5
B3ENS3	UniRef50_B3ENS3
Q5DZ63	UniRef50_Q6WRT6
Q8ZAN4	UniRef50_P37417
Q6LHN5	UniRef50_Q8EIQ6
Q86KU6	UniRef50_Q86KU6
Q2FF66	UniRef50_Q8DPJ4
Q6AG94	UniRef50_Q7UJI2
B3EL81	UniRef50_P00459
Q9HS17	UniRef50_Q977U7
Q1LRI7	UniRef50_Q1LRI7
Q2FYS1	UniRef50_Q2FYS1
P32476	UniRef50_P32476
O94521	UniRef50_O14295
B7LTG7	UniRef50_Q328L4
Q9HYL2	UniRef50_Q51705
A7FT56	UniRef50_Q24ZZ6
B6EGG7	UniRef50_Q9KTK0
Q6A2H0	UniRef50_P51649
O05239	UniRef50_A4ISB9
O05650	UniRef50_O05650
Q9XTA0	UniRef50_P09172
P87219	UniRef50_P87219
B5BH04	UniRef50_A7ME22
P40510	UniRef50_P40510
Q8CUL8	UniRef50_Q8CUL8
A5GSH0	UniRef50_A5GSH0
Q8Z932	UniRef50_P40861
A7H0K4	UniRef50_Q9PMV3
Q5PBZ6	UniRef50_Q8EKN9
A2YQT7	UniRef50_P16858
Q9LTX3	UniRef50_Q9LTX3
A0AJ06	UniRef50_Q8Y6X4
P0A587	UniRef50_P9WN70
B4S3N4	UniRef50_Q8KAN3
P08735	UniRef50_P04406
Q1I4R5	UniRef50_Q888N4
Q5PAI9	UniRef50_Q2GKQ8
B9LA27	UniRef50_Q9PPM1
Q1GDG5	UniRef50_Q8G257
P31046	UniRef50_P31046
P21276	UniRef50_P21276
Q9C5B9	UniRef50_Q9C5B9
F4K7D5	UniRef50_Q9FFQ5
B1ZIB2	UniRef50_P71517
P24529	UniRef50_P04177
Q8G5H9	UniRef50_Q8G5H9
Q9Z311	UniRef50_Q9Z311
B4SFI3	UniRef50_P28462
Q8RN04	UniRef50_Q8RN04
Q69ZK6	UniRef50_Q69ZK6
P48933	UniRef50_P48933
P0A419	UniRef50_P31087
Q1GZE9	UniRef50_C1DFH7
B7M649	UniRef50_P28793
P48815	UniRef50_P48814
E0D7H6	UniRef50_D7UTD1
Q8ZH75	UniRef50_Q9KTK0
Q7CWK7	UniRef50_Q8YJE7
A0A024FA41	UniRef50_A0A024FA41
Q2FEC4	UniRef50_A7X5Z9
A6TU46	UniRef50_P50972
Q742Z0	UniRef50_A0R1T3
Q93RX5	UniRef50_Q93RX5
Q6N344	UniRef50_Q9HTX7
Q9V769	UniRef50_Q9V769
B1ISN3	UniRef50_Q8X9S9
P27480	UniRef50_P09186
Q3MEV7	UniRef50_P59397
Q5AV81	UniRef50_Q5AV81
P0A2C9	UniRef50_P0AEK2
A4QK71	UniRef50_P31087
Q4K507	UniRef50_A4XZC2
Q0C8M4	UniRef50_Q9Y7C8
Q20EW7	UniRef50_P29255
Q474I9	UniRef50_A6VKX9
Q4K4K7	UniRef50_Q8BJ64
Q5PA93	UniRef50_Q5PA93
P39692	UniRef50_P39692
A4XD40	UniRef50_A8LVF4
O58966	UniRef50_O58966
Q9S3W8	UniRef50_Q7NLC0
Q0BTB0	UniRef50_Q6NA55
A0K4Q2	UniRef50_B0TYQ6
P40398	UniRef50_P40398
Q99Z28	UniRef50_Q4D3W2
Q27518	UniRef50_Q27513
Q8DLV6	UniRef50_P95837
A0A0E3D8M1	UniRef50_A0A0E3D8M1
B2V771	UniRef50_C0QS44
B7GHD3	UniRef50_P54376
B4EF26	UniRef50_Q7NSJ5
Q3KD08	UniRef50_Q88IY3
A5GAC6	UniRef50_B5EGQ4
A7MMK2	UniRef50_A6T9Y6
Q7CVK1	UniRef50_Q9I492
P32290	UniRef50_Q42547
Q9MUJ7	UniRef50_P12154
P9WJI1	UniRef50_O33064
P49252	UniRef50_Q43077
A0AFT8	UniRef50_A0AFT8
A8ACS4	UniRef50_P05989
B1YHJ8	UniRef50_B1YHJ8
Q7VNP2	UniRef50_Q8ZAX7
B2ICK3	UniRef50_A4XQF5
B4SC79	UniRef50_A5GUB0
A4W8V7	UniRef50_Q8EDZ8
Q8EH67	UniRef50_Q6WRT6
P79209	UniRef50_Q62600
Q5LZF3	UniRef50_Q5LZF3
Q02KH4	UniRef50_A5GR53
P78619	UniRef50_Q92405
Q6CMK7	UniRef50_Q5AEK8
Q5E450	UniRef50_A7MH59
Q19V90	UniRef50_P09144
Q6NAI9	UniRef50_Q6NAI9
Q6NUE2	UniRef50_Q6NUE2
Q1QXE1	UniRef50_Q1QXE1
B0R808	UniRef50_Q3IU78
O59924	UniRef50_P00445
Q9LN20	UniRef50_Q9LN20
P42317	UniRef50_P42317
Q8W1L6	UniRef50_Q8W1L6
P9WN80	UniRef50_P64183
P77161	UniRef50_P77161
Q93WJ8	UniRef50_Q93WJ8
Q9KD10	UniRef50_P54375
Q9VFP1	UniRef50_Q9VFP1
Q8DEM0	UniRef50_Q6LUK7
Q5A3Z5	UniRef50_Q5A3Z5
C1CK18	UniRef50_A3CMT1
Q9LKN0	UniRef50_O04121
Q0VTB0	UniRef50_Q9HTK9
P42809	UniRef50_P42809
P9WND5	UniRef50_P9WND4
Q9JZ40	UniRef50_Q82XV0
A4JB51	UniRef50_A2SD47
P07524	UniRef50_P06845
B3QYB6	UniRef50_Q9F719
Q4FS02	UniRef50_Q4FS02
Q4WZ66	UniRef50_D4AK45
P36439	UniRef50_P36439
B7NU38	UniRef50_Q8X727
Q9STK8	UniRef50_Q9FH66
A0A144Y7G4	UniRef50_A0A144Y7G4
Q0I0T3	UniRef50_P28793
A9KBC1	UniRef50_A9KBC1
Q2IW86	UniRef50_Q6N5Q6
E7FHF8	UniRef50_E7FHF8
Q9I509	UniRef50_Q9I509
Q9ZNZ7	UniRef50_Q9ZNZ7
Q6GAF3	UniRef50_Q8K994
P33642	UniRef50_Q88Q83
B5Z9L3	UniRef50_O26103
Q0CXS6	UniRef50_Q8NJJ1
A3M211	UniRef50_Q2RWE4
B0BK72	UniRef50_B0BK71
A6H5E4	UniRef50_P07753
Q81XC5	UniRef50_A4ILI2
A5IUU9	UniRef50_Q2FW96
P12527	UniRef50_P09917
Q5L041	UniRef50_O32213
Q9X4F5	UniRef50_Q9X4F5
Q91FE8	UniRef50_Q91FE8
B7UNH4	UniRef50_P28793
P0ADG8	UniRef50_Q0WD32
Q50840	UniRef50_Q02394
B1J6Y2	UniRef50_A4IT43
Q27556	UniRef50_P13706
Q5DZM3	UniRef50_Q5DZM3
P40176	UniRef50_P13154
Q9MTQ6	UniRef50_Q9MTQ6
C3LRW2	UniRef50_Q8EKN9
Q3HRQ2	UniRef50_Q3HRQ2
B2S4P6	UniRef50_O83973
Q2ISZ6	UniRef50_P0DJN9
Q0HYV7	UniRef50_Q8EAI9
P51549	UniRef50_P10807
A5WFU8	UniRef50_Q9JY18
B5WWZ8	UniRef50_B5WWZ8
Q86H28	UniRef50_Q86H28
Q8KN33	UniRef50_Q8KN33
Q6CX23	UniRef50_P17819
Q3Z3H6	UniRef50_Q8EDZ8
Q1C2S8	UniRef50_Q8ZJC5
Q59P03	UniRef50_Q59P03
Q9V4T5	UniRef50_O44221
Q0SZE5	UniRef50_Q328L4
A4W3V8	UniRef50_C8WR67
A0A2U8U2K8	UniRef50_A0A2U8U2K8
Q8PLY8	UniRef50_Q8PLY8
Q603L4	UniRef50_Q603L4
P74312	UniRef50_P74312
Q8ZAH6	UniRef50_A1JIB0
Q74J95	UniRef50_Q03FZ5
Q0CD12	UniRef50_Q96VT4
Q8XP62	UniRef50_Q892U0
Q2JS72	UniRef50_Q85FG6
B8HG44	UniRef50_Q9X7W2
Q6FEM3	UniRef50_Q2RWE4
B7L503	UniRef50_Q13QI0
P0A746	UniRef50_A7ZMP8
Q8H191	UniRef50_Q9LYT1
A8ARG3	UniRef50_Q65WJ9
A4TJB4	UniRef50_A8GFD8
P17853	UniRef50_Q8X7U3
A6T561	UniRef50_P40861
P22871	UniRef50_P22871
A9MVL0	UniRef50_Q9RTU4
Q9DCN2	UniRef50_P20070
O65404	UniRef50_O65404
Q1CHL1	UniRef50_Q8ZNB2
A4W925	UniRef50_C9QZ64
Q8FKM3	UniRef50_P40861
Q3SZ89	UniRef50_Q5HYJ1
B5BCP6	UniRef50_O52325
B5BI50	UniRef50_Q9KTV1
Q115L1	UniRef50_Q85FG5
Q09054	UniRef50_P04406
Q5REK0	UniRef50_Q99518
A2Z928	UniRef50_P42804
P44153	UniRef50_Q9KTK0
Q9SA99	UniRef50_Q9SVG4
Q88IS4	UniRef50_P33940
B1KFU9	UniRef50_Q8EAC7
P32009	UniRef50_Q54530
Q3AMI3	UniRef50_Q7V586
O73872	UniRef50_O73872
Q87H52	UniRef50_Q87H52
Q9PGC5	UniRef50_Q9PGC5
Q5PAR7	UniRef50_A9H9C9
Q4WYN6	UniRef50_Q4WYN6
Q8D3H6	UniRef50_Q8D3H6
I1RMG9	UniRef50_I1RMG9
A0R0B0	UniRef50_A0R0B0
Q28C22	UniRef50_Q9CQ04
P24918	UniRef50_P24918
Q483H8	UniRef50_Q483H8
Q8CTQ2	UniRef50_Q49VE0
Q81ZF8	UniRef50_Q4A0E7
E1VA04	UniRef50_E1VA04
C3K613	UniRef50_P28793
Q1C1S2	UniRef50_P40402
Q93RV9	UniRef50_Q93RV9
Q57TJ7	UniRef50_Q8ZRX8
Q2NAU8	UniRef50_Q72M00
B1L765	UniRef50_B1L765
Q4ZRA0	UniRef50_P28793
Q9Z0U5	UniRef50_Q06278
Q84KP0	UniRef50_Q9XES5
B5BHY3	UniRef50_Q8EKN9
Q59645	UniRef50_P56511
O06914	UniRef50_O06914
Q88BB6	UniRef50_Q9KTV1
A1R2B5	UniRef50_Q8NN33
A8AJS4	UniRef50_Q60006
P75393	UniRef50_P75393
B1J2D7	UniRef50_Q888N4
Q89Q06	UniRef50_Q89Q06
P57001	UniRef50_P25924
Q8PHC8	UniRef50_Q8EB00
B5XX60	UniRef50_P27505
Q21MI4	UniRef50_Q9I5Q9
O46054	UniRef50_O46054
Q8RUD6	UniRef50_Q8RUD6
Q1RKB7	UniRef50_P50941
Q74BE1	UniRef50_O59651
Q0T627	UniRef50_Q89Q06
C4L3K5	UniRef50_P58667
P23101	UniRef50_P07771
Q6CZI7	UniRef50_Q6CZI7
B1YVG1	UniRef50_B4E9I1
A5VDC3	UniRef50_P61616
A2XWN6	UniRef50_Q7F0Q2
P05707	UniRef50_P05707
Q5HPH6	UniRef50_Q2FYS1
Q9HBI6	UniRef50_Q08477
B5RAU7	UniRef50_Q8ZPR4
C5BQC9	UniRef50_A4SLJ1
A0A1B1FHP3	UniRef50_Q02971
A3NF91	UniRef50_Q9RTU4
O68946	UniRef50_Q07934
A3M254	UniRef50_Q2S0M9
P15290	UniRef50_P45850
Q7XPL2	UniRef50_Q9LR75
Q4R502	UniRef50_P48735
O86034	UniRef50_O86034
A9IQ81	UniRef50_A1URL3
Q3Z8V0	UniRef50_Q3Z8V0
Q5E225	UniRef50_Q5E225
Q65NP0	UniRef50_Q9CII4
P04839	UniRef50_P04839
Q8JGM4	UniRef50_Q8JGM4
Q4JK73	UniRef50_Q8NBQ5
Q89AS5	UniRef50_P43755
B9M1D2	UniRef50_Q74D53
O95992	UniRef50_O95992
Q5M875	UniRef50_Q8NBQ5
Q6FCI4	UniRef50_Q9I5Q9
B1JQW2	UniRef50_Q9RTU4
P53638	UniRef50_P53638
A4QB37	UniRef50_Q8NTB0
Q57J91	UniRef50_Q8ZAW9
Q8FVW4	UniRef50_Q9ANL0
O81852	UniRef50_O81852
Q7ULU1	UniRef50_Q7ULU1
P56467	UniRef50_P56467
Q2NX35	UniRef50_Q8XDG9
Q7U4E4	UniRef50_Q7NFT6
Q4WR20	UniRef50_Q4WR20
B2UVZ9	UniRef50_O26103
A5GJS5	UniRef50_A5GSH0
O81959	UniRef50_Q8LLW7
A0AWY9	UniRef50_Q6D2L3
P57093	UniRef50_P57093
Q88A84	UniRef50_Q88A84
Q97ZC5	UniRef50_Q97ZC5
Q6GE66	UniRef50_Q81C25
Q723T1	UniRef50_P42412
A8A3P4	UniRef50_P17845
B4F088	UniRef50_Q6NA55
P19234	UniRef50_Q9D6J6
Q7MVT7	UniRef50_Q7MVT7
Q9Z110	UniRef50_P54886-2
Q7NS88	UniRef50_Q82XV0
Q6G2T6	UniRef50_D0WGK0
C3ZAH2	UniRef50_Q9BV57
A0QQZ3	UniRef50_Q8NTB0
B2SAW2	UniRef50_Q9ANL0
B0SVB3	UniRef50_G8QMC2
Q0HMH8	UniRef50_Q8EAC7
P39662	UniRef50_P39662
Q32A21	UniRef50_P28793
B3PM20	UniRef50_Q6F271
P41977	UniRef50_P41977
Q80ZF7	UniRef50_Q8VCH7
Q6HLK3	UniRef50_O31678
B1Y654	UniRef50_Q9FBN0
A4WG34	UniRef50_P05989
A5W6I8	UniRef50_Q9I3W9
P55311	UniRef50_P25819
P58142	UniRef50_B6JAF0
B4SGX6	UniRef50_Q3AP01
Q5ZAJ0	UniRef50_Q6J2K5
Q11Y93	UniRef50_Q11Y93
Q55028	UniRef50_P22921
A5F587	UniRef50_Q87SW6
A9WVT6	UniRef50_Q9HTQ0
Q5HMF8	UniRef50_Q5LZF3
A0A482N8M8	UniRef50_A0A482N8M8
Q9AXM6	UniRef50_Q84KI1
A7I2W9	UniRef50_A7I2W9
Q6FSM4	UniRef50_P00359
Q90384	UniRef50_P0CB50
B4TWK9	UniRef50_P44427
Q8A1A7	UniRef50_Q8A1A7
P57005	UniRef50_P24702
Q9SZU1	UniRef50_Q9LVD6
Q91VT4	UniRef50_Q8N4T8
Q7QC84	UniRef50_Q7KW39
O81209	UniRef50_O81209
Q4UKQ7	UniRef50_Q9ZDR3
Q58D08	UniRef50_Q53H96
B7KS47	UniRef50_Q8YJ78
C0ZBW7	UniRef50_P54377
B9KIX9	UniRef50_Q5HB13
P23921	UniRef50_P23921
Q4ZM63	UniRef50_Q88AE7
B3DX48	UniRef50_B3DX48
Q9PE17	UniRef50_Q8NN33
B8NI20	UniRef50_B8NI20
B9G934	UniRef50_B9GBJ9
A4WD41	UniRef50_Q7N6Z9
Q83PG1	UniRef50_P28793
A1JJE5	UniRef50_Q8ZRX8
O07400	UniRef50_P42829
Q41931	UniRef50_Q41931
A6LP69	UniRef50_P54377
B0C6E1	UniRef50_Q8DK70
Q31SC2	UniRef50_Q31SC2
P20000	UniRef50_P05091
P42593	UniRef50_P42593
Q9ZMJ1	UniRef50_P43313
Q470E3	UniRef50_C3K601
B2TZV8	UniRef50_A8FYZ1
Q6HLF2	UniRef50_Q02143
Q2KBN4	UniRef50_B9JAN3
Q89WW0	UniRef50_Q89WW0
Q8Z9U1	UniRef50_Q9KRA3
A8DZE7	UniRef50_A8DZE7
Q9XHL5	UniRef50_P43256
A4JK23	UniRef50_B4EKD5
Q7N8L5	UniRef50_P17845
Q7WNZ3	UniRef50_Q4KI35
Q9VS79	UniRef50_Q9VS79
Q9MZY0	UniRef50_Q9MZY0
A4XNB9	UniRef50_A4XNB9
Q81EX6	UniRef50_O35022
O86332	UniRef50_O86332
P32638	UniRef50_Q94469
Q9PW04	UniRef50_P00342
Q00239	UniRef50_P07328
Q8G0B6	UniRef50_Q89KV4
Q12PT4	UniRef50_Q9KTX1
Q9FUY7	UniRef50_Q949U1
P53650	UniRef50_P53644
Q3IF34	UniRef50_Q3IF34
P72848	UniRef50_P72848
B5YEF3	UniRef50_C8WR67
Q1LQ52	UniRef50_Q1LQ52
Q4KFA6	UniRef50_O05139
Q887P8	UniRef50_P11759
P0A408	UniRef50_P29255
Q9TRC7	UniRef50_P19801
Q9ZC86	UniRef50_Q9ZC86
A6UDD3	UniRef50_Q9X4F5
B7L7M1	UniRef50_Q8ZIC5
Q9HUX5	UniRef50_Q9HUX5
Q42726	UniRef50_P50746
A0A142PTM2	UniRef50_A0A142PTM2
A0A1E1FFP5	UniRef50_A0A1Y0BRF8
Q6ZYA7	UniRef50_Q00055
Q983J7	UniRef50_Q9RTU4
Q8ZJC5	UniRef50_Q8ZJC5
P9WKF6	UniRef50_Q73XY8
Q8E783	UniRef50_A2RJM8
C1F935	UniRef50_C1F935
Q31KX4	UniRef50_A5GSH0
A4QLJ4	UniRef50_P12154
L0E2U6	UniRef50_L0E2U6
C0R2N7	UniRef50_Q2GLF2
Q0T1Y0	UniRef50_Q7N4V9
Q9Z0V6	UniRef50_P20108
A3CSZ5	UniRef50_P55300
Q01234	UniRef50_P38489
B0U4V3	UniRef50_Q9KTV1
Q95078	UniRef50_Q95078
A8GIL1	UniRef50_C3K053
P72740	UniRef50_P72740
Q7Z7S3	UniRef50_Q54UU8
P37426	UniRef50_P00452
Q5QXJ3	UniRef50_Q5QXJ3
P0CI32	UniRef50_P0CI32
B7N1K7	UniRef50_Q328L4
Q59WJ5	UniRef50_Q59WJ5
P87218	UniRef50_P87219
Q9HNE6	UniRef50_Q9HNE6
Q220P2	UniRef50_Q3SG61
P06117	UniRef50_P22921
Q5QX02	UniRef50_Q5QX02
Q4A7R7	UniRef50_Q600K1
Q0THU1	UniRef50_Q8XAS9
Q3AUU4	UniRef50_Q02190
B7KRB3	UniRef50_Q1MDH2
B5XX25	UniRef50_Q8EAP2
B1YZQ0	UniRef50_Q89ND7
B4TRQ3	UniRef50_Q6WRT6
Q57952	UniRef50_Q57952
D7PI19	UniRef50_D7PI19
P51605	UniRef50_P51605
Q84UB8	UniRef50_Q84UB8
Q0C0D1	UniRef50_P73911
P38999	UniRef50_Q9P4R4
C0Q6X8	UniRef50_Q8ZPV0
B4SHV9	UniRef50_Q1QXE1
Q9V8M5	UniRef50_Q9V8M5
Q3K5V9	UniRef50_A4XZC2
Q2IZZ7	UniRef50_Q98F08
Q1R0B2	UniRef50_Q0TLW2
A1KVS6	UniRef50_P95361
Q58MU6	UniRef50_Q58MU6
Q3SRK3	UniRef50_Q89KV4
A4Y382	UniRef50_Q8EAC7
Q3JQC6	UniRef50_O50174
Q97Y16	UniRef50_Q97Y16
A4SFU6	UniRef50_P00459
