Entry,uniref50id,EC number,Taxonomic lineage (SUPERKINGDOM),EMBL_CDS_id
Q81JK8,UniRef50_P54375,1.15.1.1,Bacteria,AAT34855.1
Q81JK8,UniRef50_P54375,1.15.1.1,Bacteria,AAT57587.1
Q8ZAW9,UniRef50_Q8ZAW9,1.8.5.-,Bacteria,CAL22251.1
Q8ZAW9,UniRef50_Q8ZAW9,1.8.5.-,Bacteria,AAM83799.1
Q8ZAW9,UniRef50_Q8ZAW9,1.8.5.-,Bacteria,AAS64029.1
A8GCK4,UniRef50_Q8EDZ8,1.3.5.2,Bacteria,ABV40844.1
A4ITP5,UniRef50_Q9K6A4,1.11.1.-,Bacteria,ABO68699.1
Q21IG1,UniRef50_A8EV17,1.4.3.5,Bacteria,ABD81518.1
B7UN24,UniRef50_Q8EDZ8,1.3.5.2,Bacteria,CAS08479.1
Q3ZZJ7,UniRef50_Q3Z9A4,1.1.1.37,Bacteria,CAI82616.1
Q5HQB1,UniRef50_P34958,1.10.3.-,Bacteria,AAW53982.1
Q9K8V2,UniRef50_A4IL46,1.2.1.38,Bacteria,BAB06619.1
O66602,UniRef50_O67149,1.15.1.1,Bacteria,AAC06553.1
Q5GVE4,UniRef50_Q3BYF4,1.13.11.11,Bacteria,AAW77329.1
A6Q2R7,UniRef50_P0C632,1.17.7.4,Bacteria,BAF69776.1
Q6GBS7,UniRef50_Q49VB1,1.7.-.-,Bacteria,CAG42293.1
Q4JUX5,UniRef50_Q4JUX5,1.1.1.94,Bacteria,CAI37382.1
A4TM66,UniRef50_Q7N2B2,1.1.1.290,Bacteria,ABP40378.1
Q31X75,UniRef50_Q31X75,1.18.1.-,Bacteria,ABB67333.1
Q5NLX5,UniRef50_Q8UBS1,1.2.1.41,Bacteria,AAV90285.1
A9QZY9,UniRef50_P58719,1.1.1.262,Bacteria,ABX85335.1
A5E8S0,UniRef50_Q89WX9,1.5.1.5; 3.5.4.9,Bacteria,ABQ32564.1
A5I4X1,UniRef50_A7FWA9,1.1.1.25,Bacteria,ABS37187.1
A5I4X1,UniRef50_A7FWA9,1.1.1.25,Bacteria,CAL84094.1
A1WCP4,UniRef50_Q1BZ67,1.2.1.41,Bacteria,ABM44019.1
B9JAQ2,UniRef50_Q8G257,1.17.7.4,Bacteria,ACM25735.1
Q8R9J3,UniRef50_Q8Y5W9,1.1.1.94,Bacteria,AAM24819.1
Q21FC9,UniRef50_Q3SG61,1.2.1.41,Bacteria,ABD82600.1
D5AV14,UniRef50_D5AV14,1.13.11.79,Bacteria,AAC16179.1
D5AV14,UniRef50_D5AV14,1.13.11.79,Bacteria,ADE85796.1
A0QQJ4,UniRef50_A0QQJ4,1.1.98.2,Bacteria,AAC38338.1
A0QQJ4,UniRef50_A0QQJ4,1.1.98.2,Bacteria,ABK75077.1
A0QQJ4,UniRef50_A0QQJ4,1.1.98.2,Bacteria,AFP37241.1
A7N127,UniRef50_Q2YBM5,1.1.1.25,Bacteria,ABU69397.1
Q73VH7,UniRef50_Q9Z565,1.1.1.86,Bacteria,AAS05584.1
Q4UM57,UniRef50_Q9ZDL2,1.2.1.11,Bacteria,AAY61363.1
A9N035,UniRef50_A6T9Y6,1.4.3.5,Bacteria,ABX67266.1
B1M5I6,UniRef50_Q8XAU5,1.-.-.-,Bacteria,ACB23577.1
O69671,UniRef50_G7CFI3,1.14.99.50,Bacteria,CCP46528.1
Q87F90,UniRef50_Q87F90,1.14.12.17,Bacteria,AAO27945.1
O85673,UniRef50_O85673,1.14.12.1,Bacteria,AAC34813.1
O85673,UniRef50_O85673,1.14.12.1,Bacteria,CAG69424.1
C5CGP2,UniRef50_C5CGP2,1.1.1.27,Bacteria,ACR79621.1
Q4KH71,UniRef50_Q4KH71,1.4.3.5,Bacteria,AAY90568.1
B4ECZ8,UniRef50_O50174,1.2.1.71,Bacteria,CAR51365.1
Q82W26,UniRef50_P60859,1.1.1.23,Bacteria,CAD84783.1
Q2YBP9,UniRef50_Q3SG61,1.2.1.41,Bacteria,ABB73822.1
Q0BKE7,UniRef50_A7NE97,1.2.1.70,Bacteria,ABI83437.1
Q0W131,UniRef50_Q0W131,1.4.1.24,Archaea,CAJ37912.1
A4T413,UniRef50_Q7UJI2,1.8.4.11,Bacteria,ABP43587.1
A8F109,UniRef50_Q9ZDS7,1.3.1.98,Bacteria,ABV84595.1
Q1C742,UniRef50_O52325,2.1.2.13; 1.1.1.305,Bacteria,ABG13730.1
Q6HDN9,UniRef50_Q7N706,1.17.7.3,Bacteria,AAT63790.1
B5FJ81,UniRef50_Q8ZPR4,1.1.1.282,Bacteria,ACH74992.1
O32518,UniRef50_P50972,1.21.4.2; 1.21.4.3; 1.21.4.4,Bacteria,CAA74650.1
P0A083,UniRef50_P0A084,1.8.4.11,Bacteria,BAB95113.1
C1BAJ3,UniRef50_Q53WH9,1.2.1.10,Bacteria,BAH52696.1
Q6FYZ7,UniRef50_Q9HTX7,1.4.4.2,Bacteria,CAF26479.1
A5N5Y0,UniRef50_B9DZF9,1.2.1.70,Bacteria,EDK32711.1
Q6F1V0,UniRef50_Q6MSL3,1.5.1.5; 3.5.4.9,Bacteria,AAT75523.1
Q04YW2,UniRef50_Q8F1H5,1.17.7.3,Bacteria,ABJ79733.1
Q5HAM0,UniRef50_Q2GHC3,1.1.1.94,Bacteria,CAH58392.1
Q5HAM0,UniRef50_Q2GHC3,1.1.1.94,Bacteria,CAI27186.1
B2J718,UniRef50_P95837,1.3.1.98,Bacteria,ACC79226.1
A5VSL7,UniRef50_B6JAF0,1.1.1.94,Bacteria,ABQ60106.1
Q1CEC8,UniRef50_Q8ZKC3,1.8.1.8,Bacteria,ABG19652.1
Q1CEC8,UniRef50_Q8ZKC3,1.8.1.8,Bacteria,EEO75842.1
Q9K7R6,UniRef50_Q9K7R6,1.14.14.18,Bacteria,BAB07012.1
P37417,UniRef50_P37417,1.3.1.98,Bacteria,AAA27163.1
P37417,UniRef50_P37417,1.3.1.98,Bacteria,AAF33492.1
P37417,UniRef50_P37417,1.3.1.98,Bacteria,AAL22970.1
B1X942,UniRef50_Q8EKN9,1.1.1.94,Bacteria,ACB04658.1
C0ZC05,UniRef50_Q3Z8K6,1.5.1.5; 3.5.4.9,Bacteria,BAH43314.1
Q824W1,UniRef50_Q9Z7J1,1.2.1.70,Bacteria,AAP04780.1
C6DF01,UniRef50_Q9KU44,1.17.7.4,Bacteria,ACT14665.1
P49944,UniRef50_P49944,1.16.3.1,Bacteria,AAC43322.1
P49944,UniRef50_P49944,1.16.3.1,Bacteria,AAL53946.1
Q0TCA9,UniRef50_A7ME22,1.6.5.2,Bacteria,ABG71420.1
B7LXA3,UniRef50_P06191,1.4.99.-,Bacteria,CAQ98068.1
Q4LAB5,UniRef50_Q5WJS9,1.20.4.4,Bacteria,BAE03410.1
Q44471,UniRef50_Q44471,1.1.1.93; 4.1.1.73; 1.1.1.83,Bacteria,AAA68698.1
Q44471,UniRef50_Q44471,1.1.1.93; 4.1.1.73; 1.1.1.83,Bacteria,AAB65747.1
Q07V09,UniRef50_Q8YJ78,1.2.1.41,Bacteria,ABJ04225.1
A1ASB3,UniRef50_A4J560,1.3.1.14,Bacteria,ABL00234.1
A7ZKB3,UniRef50_Q8XAU9,1.1.1.298,Bacteria,ABV18460.1
B6I984,UniRef50_Q8XAU9,1.1.1.298,Bacteria,BAG76594.1
P80900,UniRef50_P80900,1.2.7.1,Archaea,ADL57920.1
Q66FR8,UniRef50_Q9KNI1,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,CAH19507.1
A3MFT3,UniRef50_A2SD47,1.2.1.70,Bacteria,ABO03720.1
A4XK04,UniRef50_B9MRJ1,1.2.1.70,Bacteria,ABP67239.1
Q8TJU1,UniRef50_P72010,1.1.1.261,Archaea,AAM07041.1
B1LLT0,UniRef50_Q8ZNB2,2.1.1.61; 1.5.-.-,Bacteria,ACB18096.1
Q5PJZ5,UniRef50_P05989,1.1.1.86,Bacteria,AAV79531.1
Q4K5F9,UniRef50_Q3SG61,1.2.1.41,Bacteria,AAY94666.2
Q03IJ9,UniRef50_P29107,1.1.1.86,Bacteria,ABJ66973.1
C6BTW9,UniRef50_Q72BM6,1.17.1.8,Bacteria,ACS79899.1
B9L8L4,UniRef50_Q7M962,1.9.6.1,Bacteria,ACM93598.1
Q8ZNM4,UniRef50_P33371,1.3.1.-,Bacteria,AAL21078.1
Q9JVU6,UniRef50_Q9JY18,1.2.1.38,Bacteria,CAM07936.1
B5YWA7,UniRef50_C3K053,1.1.-.-,Bacteria,ACI35364.1
P0A3Q9,UniRef50_P0A3Q9,1.8.4.11; 1.8.4.12,Bacteria,AAK75457.1
C8UMM8,UniRef50_C9QZ64,1.14.99.46,Bacteria,BAI35148.1
A3DKL1,UniRef50_Q57109,1.11.1.15,Archaea,ABN69171.1
Q6MNP6,UniRef50_Q6MNP6,1.17.4.1,Bacteria,CAE79105.1
Q7VBM1,UniRef50_A5GSH0,1.2.1.41,Bacteria,AAQ00116.1
A2BXM8,UniRef50_A2BXM8,1.14.11.-,Bacteria,ABM72539.1
B3PK14,UniRef50_B3PK14,1.1.1.290,Bacteria,ACE83189.1
Q492H2,UniRef50_Q492H2,1.1.1.290,Bacteria,AAZ41127.1
A1UE98,UniRef50_A1T6Z4,1.1.1.85,Bacteria,ABL91156.1
B1XIL4,UniRef50_Q7NLC0,1.17.1.8,Bacteria,ACA98885.1
Q44045,UniRef50_P07328,1.18.6.1,Bacteria,CAA64811.1
Q0KBK6,UniRef50_Q472D5,2.1.1.61; 1.5.-.-,Bacteria,CAJ92615.1
A1AD63,UniRef50_P33940,1.1.5.4,Bacteria,ABJ01603.1
C5B813,UniRef50_A8FYZ1,1.2.1.70,Bacteria,ACR68749.1
Q5L2G3,UniRef50_Q5L2G3,1.-.-.-,Bacteria,BAD74867.1
A7NJH8,UniRef50_Q2S0M9,1.1.1.86,Bacteria,ABU57648.1
Q8X6C7,UniRef50_Q46799,1.17.1.4,Bacteria,AAG57995.1
Q8X6C7,UniRef50_Q46799,1.17.1.4,Bacteria,BAB37162.1
A9MC67,UniRef50_Q6W210,1.5.1.5; 3.5.4.9,Bacteria,ABX63954.1
B2KDU6,UniRef50_B2KDU6,1.7.1.13,Bacteria,ACC98692.1
Q3ANC9,UniRef50_P31087,1.97.1.12,Bacteria,ABB33903.1
Q72RH7,UniRef50_Q8XXX5,1.1.1.85,Bacteria,AAS70357.1
A6USF9,UniRef50_K4LVZ1,1.1.1.86,Archaea,ABR55431.1
P18579,UniRef50_P18579,1.3.1.98,Bacteria,AAA83969.1
P18579,UniRef50_P18579,1.3.1.98,Bacteria,CAB13396.1
P18579,UniRef50_P18579,1.3.1.98,Bacteria,BAA01455.1
P18579,UniRef50_P18579,1.3.1.98,Bacteria,AAA22392.1
Q87S87,UniRef50_Q9KU44,1.17.7.4,Bacteria,BAC58800.1
P40873,UniRef50_P40873,1.5.3.1,Bacteria,BAA09716.1
P40873,UniRef50_P40873,1.5.3.1,Bacteria,BAA25926.1
A1JPN5,UniRef50_Q83QT8,2.1.2.13; 1.1.1.305,Bacteria,CAL12260.1
A1K3B9,UniRef50_A1K3B9,1.1.1.25,Bacteria,CAL93324.1
A1AEQ1,UniRef50_Q31X75,1.18.1.-,Bacteria,ABJ02141.1
Q1QTK0,UniRef50_A4VFI4,1.1.1.25,Bacteria,ABE60208.1
Q0T4V3,UniRef50_Q7UCI7,1.2.1.71,Bacteria,ABF03662.1
A1WXI8,UniRef50_P26163,1.3.7.7,Bacteria,ABM62400.1
L8EUQ6,UniRef50_L8EUQ6,1.14.13.234; 1.14.13.38,Bacteria,ELQ83303.1
Q4ZSZ2,UniRef50_Q83QT8,2.1.2.13; 1.1.1.305,Bacteria,AAY37730.1
A4G5Z9,UniRef50_Q9ZF99,1.1.1.37,Bacteria,CAL61936.1
A0PQW5,UniRef50_A0QZY9,1.3.5.2,Bacteria,ABL04734.1
Q7NXN4,UniRef50_Q7NXN4,1.3.1.98,Bacteria,AAQ59268.1
A4JHA1,UniRef50_B4E9I1,1.4.3.5,Bacteria,ABO55654.1
Q88IY3,UniRef50_Q88IY3,1.7.1.17,Bacteria,AAN68474.1
Q8DE84,UniRef50_Q87SW6,1.8.4.11,Bacteria,AAO09223.1
B2HZ52,UniRef50_Q9ZF99,1.1.1.37,Bacteria,ACC58534.1
Q2T7H6,UniRef50_Q56268,1.1.1.85,Bacteria,ABC35976.1
B8HNI6,UniRef50_Q9Z565,1.1.1.86,Bacteria,ACL43717.1
B9J484,UniRef50_Q81C25,1.1.5.4,Bacteria,ACM13223.1
C6E4S6,UniRef50_B5EFN1,1.2.1.38,Bacteria,ACT19372.1
Q46WT0,UniRef50_A2SD47,1.2.1.70,Bacteria,AAZ62403.1
B8GNT6,UniRef50_B8GNT6,1.5.1.5; 3.5.4.9,Bacteria,ACL72025.1
Q49XM5,UniRef50_P0C601,1.2.4.2,Bacteria,BAE18470.1
Q79ZZ6,UniRef50_O34475,1.-.-.-,Bacteria,BAB96308.1
Q8ZT70,UniRef50_Q8ZT70,1.1.1.169,Archaea,AAL64893.1
A4T8B6,UniRef50_A0R1T4,1.14.13.127,Bacteria,ABP44878.1
Q7TXN6,UniRef50_Q9X7W2,1.17.7.3,Bacteria,SIU01514.1
P63954,UniRef50_Q8CQ95,1.1.1.23,Bacteria,BAB96462.1
P33744,UniRef50_P33744,1.1.1.1; 1.2.1.3,Bacteria,CAA51344.1
P33744,UniRef50_P33744,1.1.1.1; 1.2.1.3,Bacteria,AAD04638.1
P33744,UniRef50_P33744,1.1.1.1; 1.2.1.3,Bacteria,AAK76907.1
O33406,UniRef50_P0ACD8,1.12.99.6,Bacteria,AEI08137.1
Q5HJK5,UniRef50_Q2FK96,1.14.99.48,Bacteria,AAW37449.1
Q739Z4,UniRef50_O35022,1.7.1.17,Bacteria,AAS40917.1
A1S3J7,UniRef50_O59651,1.11.1.21,Bacteria,ABL98953.1
Q5HRY1,UniRef50_K0J4Q8,1.11.1.15,Bacteria,AAW53451.1
Q57MS3,UniRef50_P10370,1.1.1.23,Bacteria,AAX65988.1
Q9I037,UniRef50_Q4ZV71,1.7.1.13,Bacteria,AAG06194.1
A0KV76,UniRef50_Q9KT58,4.2.1.17; 5.1.2.3; 1.1.1.35,Bacteria,ABK47695.1
B2IHR5,UniRef50_Q6N2U4,1.18.1.2,Bacteria,ACB95958.1
B8D751,UniRef50_P57246,1.17.1.8,Bacteria,ACL29966.1
Q03RR1,UniRef50_Q03FZ5,1.5.1.5; 3.5.4.9,Bacteria,ABJ64111.1
C5BLP4,UniRef50_Q8EAI9,1.14.11.-,Bacteria,ACR11108.1
Q220J4,UniRef50_Q88IY3,1.7.1.17,Bacteria,ABD68559.1
B1YRN6,UniRef50_Q3JRF0,1.8.4.12,Bacteria,ACB64310.1
C1DLY5,UniRef50_C1DLY5,1.1.1.94,Bacteria,ACO79072.1
Q8UHX1,UniRef50_P59397,1.1.1.23,Bacteria,AAK86351.1
B1X8A2,UniRef50_P39185,1.9.6.1,Bacteria,ACB03368.1
Q3Z246,UniRef50_Q8ZPR4,1.1.1.282,Bacteria,AAZ88166.1
B0SX45,UniRef50_O59651,1.11.1.21,Bacteria,ABZ70206.1
Q6NGT4,UniRef50_Q50441,1.11.1.15,Bacteria,CAE49950.1
P08925,UniRef50_P22921,1.18.6.1,Bacteria,CAA40326.1
P08925,UniRef50_P22921,1.18.6.1,Bacteria,AAA96262.1
Q8ERF4,UniRef50_Q4A0E7,1.2.1.88,Bacteria,BAC13305.1
B0C079,UniRef50_B7VPY4,1.4.3.5,Bacteria,ABW29571.1
Q6MD85,UniRef50_F4K0E8,1.17.7.3,Bacteria,CAF23464.1
B1IVY7,UniRef50_Q8EDZ8,1.3.5.2,Bacteria,ACA78281.1
P42434,UniRef50_P42434,1.7.-.-,Bacteria,BAA08965.1
P42434,UniRef50_P42434,1.7.-.-,Bacteria,CAB12125.2
P42434,UniRef50_P42434,1.7.-.-,Bacteria,BAA06353.1
Q03LK0,UniRef50_Q8Y7C5,1.5.1.5; 3.5.4.9,Bacteria,ABJ65922.1
Q1J6Q7,UniRef50_Q5LYN3,1.3.1.98,Bacteria,ABF37926.1
O66553,UniRef50_O66553,1.5.1.2,Bacteria,AAC06504.1
B9KB98,UniRef50_K4LVZ1,1.1.1.86,Bacteria,ACM22294.1
B9J7B2,UniRef50_Q89SC2,1.3.3.3,Bacteria,ACM27219.1
Q4L6U7,UniRef50_Q5HNV1,1.1.1.25,Bacteria,BAE04628.1
Q2RWR8,UniRef50_P26164,1.3.7.7,Bacteria,ABC21427.1
Q83SM9,UniRef50_Q87H06,1.7.1.7,Bacteria,AAN41766.1
Q83SM9,UniRef50_Q87H06,1.7.1.7,Bacteria,AAP15647.1
P9WPP9,UniRef50_Q5IZM4,1.14.14.154,Bacteria,CCP43511.1
B5FHE3,UniRef50_Q7N8W9,1.17.7.4,Bacteria,ACH74665.1
Q3BUK3,UniRef50_Q82XV0,1.17.7.3,Bacteria,CAJ23506.1
A0KST2,UniRef50_Q8EJ54,1.2.1.71,Bacteria,ABK46851.1
A4X619,UniRef50_A8LY18,1.3.5.2,Bacteria,ABP54319.1
O26223,UniRef50_O26223,1.-.-.-,Archaea,AAB84626.1
O50311,UniRef50_Q8KCW2,1.8.1.4,Bacteria,CAB06298.1
O50311,UniRef50_Q8KCW2,1.8.1.4,Bacteria,ACF11143.1
A6T463,UniRef50_Q128T0,1.14.11.-,Bacteria,ABR88358.1
B5XNL5,UniRef50_Q9KTX1,1.17.7.3,Bacteria,ACI09355.1
A8FD22,UniRef50_P94498,1.8.4.8,Bacteria,ABV62139.1
Q2JN71,UniRef50_A5GSH0,1.2.1.41,Bacteria,ABD01804.1
Q6G6B3,UniRef50_Q4L975,1.3.8.-,Bacteria,CAG44263.1
Q31V17,UniRef50_C3K053,1.1.-.-,Bacteria,ABB68091.1
Q5X5W9,UniRef50_Q5ZW87,1.1.1.23,Bacteria,CAH12352.1
A7NA22,UniRef50_Q9KU44,1.17.7.4,Bacteria,ABU60825.1
Q0IDV2,UniRef50_P31087,1.97.1.12,Bacteria,ABI47876.1
A1AEV0,UniRef50_P38038,1.8.1.2,Bacteria,ABJ02190.1
B7UHH5,UniRef50_P17845,1.8.1.2,Bacteria,CAS10574.1
Q6AE76,UniRef50_P16245,1.1.1.23,Bacteria,AAT89320.1
A2C873,UniRef50_Q7NJE8,1.5.1.5; 3.5.4.9,Bacteria,ABM77683.1
Q8GJN0,UniRef50_P95463,1.3.7.7,Bacteria,AAN46159.1
Q8GJN0,UniRef50_P95463,1.3.7.7,Bacteria,ABB57868.1
A1R7M9,UniRef50_A1R7M9,1.1.5.4,Bacteria,ABM07670.1
Q97GH7,UniRef50_Q97GH7,1.2.1.38,Bacteria,AAK80345.1
A8AID4,UniRef50_Q8EDZ8,1.3.5.2,Bacteria,ABV13247.1
A8A3I8,UniRef50_Q31X75,1.18.1.-,Bacteria,ABV07092.1
Q87L55,UniRef50_Q9KNT6,1.2.1.38,Bacteria,BAC61022.1
A9IIS3,UniRef50_Q9ZF99,1.1.1.37,Bacteria,CAP42157.1
A5F3A2,UniRef50_P0C6P9,1.11.1.15,Bacteria,AAA64918.1
A5F3A2,UniRef50_P0C6P9,1.11.1.15,Bacteria,ABQ20151.1
A5F3A2,UniRef50_P0C6P9,1.11.1.15,Bacteria,ACP08855.1
B7KBA7,UniRef50_Q7VA53,1.7.1.13,Bacteria,ACK71463.1
Q6G126,UniRef50_Q6G2Q7,1.3.1.98,Bacteria,CAF26363.1
Q46381,UniRef50_P47227,1.3.1.56,Bacteria,AAB18304.1
Q46381,UniRef50_P47227,1.3.1.56,Bacteria,AAC44530.1
P80907,UniRef50_P80907,1.-.-.-,Archaea,ADL58686.1
P80907,UniRef50_P80907,1.-.-.-,Archaea,ADL58687.1
B1I4J1,UniRef50_B1I4J1,1.2.1.70,Bacteria,ACA59857.1
B5BIS2,UniRef50_P05989,1.1.1.86,Bacteria,CAR61770.1
B1JVQ4,UniRef50_Q2S0M9,1.1.1.86,Bacteria,ACA91447.1
Q5JEZ2,UniRef50_O58320,1.1.1.26,Archaea,BAD84872.1
Q9X406,UniRef50_Q9X406,1.14.13.111,Bacteria,AAD26621.1
B0K0T2,UniRef50_P39821,1.2.1.41,Bacteria,ABY92807.1
Q1CLM4,UniRef50_O59651,1.11.1.21,Bacteria,ABG17106.1
Q1CLM4,UniRef50_O59651,1.11.1.21,Bacteria,EEO77973.1
Q6HSF4,UniRef50_P49814,1.1.1.37,Bacteria,AAP28526.1
Q6HSF4,UniRef50_P49814,1.1.1.37,Bacteria,AAT33956.1
Q6HSF4,UniRef50_P49814,1.1.1.37,Bacteria,AAT56784.1
A3MXT2,UniRef50_A1RQP7,1.2.1.70,Archaea,ABO09449.1
Q4UKQ6,UniRef50_Q9ZDR4,1.2.4.1,Bacteria,AAY61871.1
B2SR05,UniRef50_Q9PEI0,1.1.1.267,Bacteria,ACD59566.1
Q6LLV2,UniRef50_P08373,1.3.1.98,Bacteria,CAG21726.1
A0LD71,UniRef50_A0LD71,1.17.7.4,Bacteria,ABK45914.1
Q66GB8,UniRef50_Q8EKN9,1.1.1.94,Bacteria,CAH19304.1
Q3JNM7,UniRef50_Q8ZRX8,1.17.1.8,Bacteria,ABA49266.1
B1LY35,UniRef50_C1I202,1.6.5.2,Bacteria,ACB25806.1
A1UC75,UniRef50_A0QSY5,1.5.1.5; 3.5.4.9,Bacteria,ABL90433.1
A6U1L7,UniRef50_Q49XJ8,1.17.1.8,Bacteria,ABR52335.1
Q0T2E6,UniRef50_Q9KT58,4.2.1.17; 5.1.2.3; 1.1.1.35,Bacteria,ABF04519.1
Q46W52,UniRef50_Q46W52,1.7.1.17,Bacteria,AAZ62632.1
B7LTL5,UniRef50_Q8EKN9,1.1.1.94,Bacteria,CAQ91074.1
P66007,UniRef50_A1KM51,1.6.1.1,Bacteria,SIU01350.1
Q31QC4,UniRef50_Q8DK70,1.17.7.1,Bacteria,ABB56745.1
C1AQZ3,UniRef50_A3Q2E3,1.2.1.41,Bacteria,BAH26722.1
Q92QR8,UniRef50_Q7CZN9,1.3.-.-,Bacteria,CAC45818.1
B5FTU1,UniRef50_Q8X7U3,1.8.4.8,Bacteria,ACH73607.1
A0M6C1,UniRef50_A6GVP1,1.2.1.70,Bacteria,CAL68166.1
P54572,UniRef50_P54572,1.1.1.38,Bacteria,BAA12645.1
P54572,UniRef50_P54572,1.1.1.38,Bacteria,CAB14287.1
Q31Z75,UniRef50_Q8FFN4,1.1.5.3,Bacteria,ABB66633.1
Q31Z86,UniRef50_Q8XAS4,1.11.1.-,Bacteria,ABB66622.1
Q05756,UniRef50_Q05756,1.4.1.13,Bacteria,AAG38999.1
P24466,UniRef50_P24466,1.14.-.-,Bacteria,AAA82502.1
Q8Z389,UniRef50_Q8ZAE4,1.1.1.336,Bacteria,CAD09395.1
Q8Z389,UniRef50_Q8ZAE4,1.1.1.336,Bacteria,AAO70900.1
B8D8D5,UniRef50_P57634,1.1.1.17,Bacteria,ACL30911.1
Q318Q4,UniRef50_Q7NL02,1.1.1.23,Bacteria,ABB50641.1
B9KW13,UniRef50_Q3IXW9,1.3.-.-,Bacteria,ACM03017.1
Q5NL81,UniRef50_Q5NL81,1.1.1.94,Bacteria,AAV90529.1
P43713,UniRef50_O67610,1.1.1.100,Bacteria,AAC21824.1
A4ILI2,UniRef50_A4ILI2,1.3.1.98,Bacteria,ABO66186.1
Q63CP4,UniRef50_O35022,1.7.1.17,Bacteria,AAU18525.1
Q46YY3,UniRef50_Q1LKJ7,1.18.1.2,Bacteria,AAZ61650.1
O33405,UniRef50_P31892,1.12.99.6,Bacteria,AEI08138.1
Q99VD0,UniRef50_P39633,1.4.1.2,Bacteria,BAB57120.1
Q0HKB6,UniRef50_Q8ECR2,1.1.1.290,Bacteria,ABI38501.1
B7JR48,UniRef50_Q9K7R6,1.14.14.18,Bacteria,ACK91407.1
B9KP40,UniRef50_A8LL24,1.17.1.8,Bacteria,ACM02362.1
Q8X643,UniRef50_Q8ZNL7,1.3.1.1,Bacteria,AAG57285.1
Q8X643,UniRef50_Q8ZNL7,1.3.1.1,Bacteria,BAB36462.1
A3NYN0,UniRef50_Q4KI35,1.13.11.5,Bacteria,ABN90235.1
C0Q6H8,UniRef50_Q8FAG4,1.8.4.11,Bacteria,ACN48608.1
P54524,UniRef50_P54524,1.-.-.-,Bacteria,BAA12582.1
P54524,UniRef50_P54524,1.-.-.-,Bacteria,CAB14352.1
P09772,UniRef50_P07329,1.18.6.1,Bacteria,CAA31668.1
P09772,UniRef50_P07329,1.18.6.1,Bacteria,CAA30573.1
P09772,UniRef50_P07329,1.18.6.1,Bacteria,CAA29588.1
P09772,UniRef50_P07329,1.18.6.1,Bacteria,CAA31180.1
B1IWP9,UniRef50_Q6WRT6,1.7.99.1,Bacteria,ACA78351.1
Q89AM1,UniRef50_Q89AM1,1.3.1.9,Bacteria,AAO26973.1
Q8ZB04,UniRef50_P40402,1.14.14.5,Bacteria,CAL22213.1
Q8ZB04,UniRef50_P40402,1.14.14.5,Bacteria,AAM83838.1
Q8ZB04,UniRef50_P40402,1.14.14.5,Bacteria,AAS64067.1
A3QAP0,UniRef50_Q8EB00,1.8.1.2,Bacteria,ABO22538.1
Q7MB85,UniRef50_Q8X7U3,1.8.4.8,Bacteria,CAE13000.1
Q5HH24,UniRef50_Q8K994,1.10.3.-,Bacteria,AAW36533.1
Q39Z32,UniRef50_Q74GN1,1.5.1.5; 3.5.4.9,Bacteria,ABB30492.1
Q06004,UniRef50_Q06004,1.1.1.-; 1.1.1.14; 1.1.1.9,Bacteria,AAA22508.1
Q06004,UniRef50_Q06004,1.1.1.-; 1.1.1.14; 1.1.1.9,Bacteria,CAB12434.1
Q06004,UniRef50_Q06004,1.1.1.-; 1.1.1.14; 1.1.1.9,Bacteria,AAA20875.1
Q4FUZ5,UniRef50_Q4FUZ5,1.2.1.41,Bacteria,AAZ18163.1
A2C239,UniRef50_Q31AX7,1.2.1.38,Bacteria,ABM75549.1
Q6A9H6,UniRef50_Q9RDK1,1.2.1.41,Bacteria,AAT82590.1
Q9ZKZ2,UniRef50_O05269,1.7.1.7,Bacteria,AAD06382.1
P27507,UniRef50_O33506,1.21.98.4,Bacteria,CAA41583.1
P63716,UniRef50_P63716,1.14.-.-,Bacteria,SIT99179.1
Q0B712,UniRef50_B2FQ90,1.2.1.8,Bacteria,ABI90061.1
A4THM0,UniRef50_Q8ZIC5,1.1.1.58,Bacteria,ABP38782.1
A9HJ48,UniRef50_Q2RWE4,1.17.7.3,Bacteria,CAP55856.1
A9HJ48,UniRef50_Q2RWE4,1.17.7.3,Bacteria,ACI49935.1
Q16CE5,UniRef50_B6JCI8,1.17.1.8,Bacteria,ABG30348.1
Q1RGH3,UniRef50_A9MR43,1.17.7.4,Bacteria,ABE05541.1
Q9CN98,UniRef50_P76342,1.8.5.-,Bacteria,AAK02621.1
Q9KWS1,UniRef50_Q9KWS1,1.2.1.10,Bacteria,BAB03537.1
B0VTW7,UniRef50_Q6F8J3,1.2.1.70,Bacteria,CAP01930.1
Q51521,UniRef50_Q51793,1.4.-.-,Bacteria,AAB00332.1
B1VZ72,UniRef50_Q9Z565,1.1.1.86,Bacteria,BAG18827.1
B7ULG4,UniRef50_Q8EKN9,1.1.1.94,Bacteria,CAS11405.1
Q9PR71,UniRef50_Q9PR71,1.8.1.9,Bacteria,AAF30479.1
Q8F393,UniRef50_Q8F393,1.1.1.23,Bacteria,AAN49714.1
Q8XYX1,UniRef50_Q8XYX1,1.3.1.-,Bacteria,CAD15337.1
Q6GF15,UniRef50_Q8DPJ4,1.1.1.85,Bacteria,CAG41126.1
