From	To
B0UJH5	UniRef50_Q92J26
D4GYZ4	UniRef50_D4GYZ4
C5BAP9	UniRef50_Q8EHC8
Q6G3V6	UniRef50_Q6G3V6
Q9S2X5	UniRef50_Q9S2X5
Q9R3D1	UniRef50_P08308
Q5HIF0	UniRef50_Q49V33
Q4L4X7	UniRef50_B8E0N9
Q2YUM9	UniRef50_P19670
A5UAP3	UniRef50_P44594
B8EJU1	UniRef50_Q4UK97
Q5M5F6	UniRef50_Q8RG86
A5W9Z6	UniRef50_Q9K1R0
A4IM28	UniRef50_P39765
Q0BVE2	UniRef50_P09404
Q6YQU0	UniRef50_A9NHX0
Q96YL0	UniRef50_Q97WM6
C6A238	UniRef50_Q5JI92
Q7TUJ9	UniRef50_A2BU00
Q3K5Y1	UniRef50_Q9KV30
Q9I5U3	UniRef50_Q9I5U3
B2UCA2	UniRef50_Q2SZ94
A7GS61	UniRef50_A7GS61
Q0TNY3	UniRef50_B2GE56
A1W7L8	UniRef50_A1W7L8
Q4W568	UniRef50_Q5F8F6
Q5NG39	UniRef50_P45205
A1AWB1	UniRef50_Q7VQM0
Q662W1	UniRef50_O51082
B0V9V8	UniRef50_Q6F6W0
A8FK69	UniRef50_Q9PIL5
Q2YJP6	UniRef50_Q89WH1
Q5PMW8	UniRef50_Q8XCE7
Q630T3	UniRef50_D3DKC4
A1WS95	UniRef50_A1WS95
O53090	UniRef50_Q4L9V7
A7H668	UniRef50_Q9PLV4
B9KNK2	UniRef50_A8HZA5
Q8E1F9	UniRef50_O32053
B5YPW2	UniRef50_P0A6G6
Q7NZB2	UniRef50_Q7NZB2
A4VK13	UniRef50_P46817
A1T7V4	UniRef50_A1T7V4
B0KRI3	UniRef50_Q886V0
Q5HEE4	UniRef50_Q02141
Q7VAT0	UniRef50_Q7VAT0
Q5QWR3	UniRef50_Q5QWR3
Q87RV3	UniRef50_Q87RV3
Q3AC58	UniRef50_Q3AC58
Q67JG9	UniRef50_Q67JG9
Q2NRM1	UniRef50_A0KHH7
O31410	UniRef50_Q45495
Q2KY40	UniRef50_Q7MY37
C4KHQ2	UniRef50_Q55338
Q92BR2	UniRef50_Q8Y759
B1L0B2	UniRef50_Q57396
B9MBJ3	UniRef50_A4YUN8
B0UUU6	UniRef50_Q2YCX0
Q8D2L7	UniRef50_Q3IDP4
Q8G204	UniRef50_Q9X1Z5
A0Q5D7	UniRef50_A0Q5D7
C0R5N3	UniRef50_Q5GTG5
P96112	UniRef50_P96112
Q3SW80	UniRef50_Q89WK4
A8Z1R9	UniRef50_Q9A0I1
P59453	UniRef50_Q8X8T4
Q2JQ33	UniRef50_Q2JQ33
Q21S04	UniRef50_Q21S04
B0SS31	UniRef50_Q04UA3
Q89AF9	UniRef50_Q89AF9
B5YU80	UniRef50_Q9S5G4
A7GDQ1	UniRef50_Q8Y9G0
Q7M7Z2	UniRef50_Q7M7Z2
A6L9S2	UniRef50_Q8AAP2
A9M5J8	UniRef50_Q89KV4
A6U851	UniRef50_Q8UE08
Q2FHD9	UniRef50_O34153
Q5V1D1	UniRef50_Q5V1D1
A8FST1	UniRef50_A1S4E0
Q89AH0	UniRef50_Q89AH0
Q3J808	UniRef50_Q9KNX8
B5XIF1	UniRef50_Q8Y4I2
Q04RM8	UniRef50_Q72RB6
B3GZB8	UniRef50_P05147
Q8RG98	UniRef50_Q8RG98
E0TY11	UniRef50_P0CI77
A4SS99	UniRef50_Q8P9X0
B0KSB8	UniRef50_Q88MG0
Q53547	UniRef50_Q53547
A9N7S1	UniRef50_Q9S5G4
B2VGX5	UniRef50_A0KNI3
Q1GYT8	UniRef50_Q7MBD6
B7M2F1	UniRef50_Q87Y35
A5GS37	UniRef50_A5GS37
Q136H9	UniRef50_Q136H9
Q47QX7	UniRef50_Q9S2W4
Q8RAC3	UniRef50_Q8RAC3
Q839W2	UniRef50_Q839W2
A0R1T4	UniRef50_A0R1T4
Q3K3X8	UniRef50_Q87Y35
B2TWH8	UniRef50_Q83PC0
Q4L1M7	UniRef50_Q4L1M7
Q2FJE7	UniRef50_Q5HRR0
Q88FC9	UniRef50_Q883Y4
Q8ZP65	UniRef50_Q8ZE42
Q7NCV1	UniRef50_Q7NCV1
A4JBS4	UniRef50_Q9JZW6
Q38WT6	UniRef50_P60199
B9J8H7	UniRef50_P42719
Q3AMS4	UniRef50_P09144
Q9KKL3	UniRef50_Q9KKL3
C6EHJ5	UniRef50_C9QZ64
A6VY00	UniRef50_C1DQ66
Q65ZV5	UniRef50_O51759
Q8DVX5	UniRef50_Q5LXZ9
Q3ANS5	UniRef50_Q8KG83
A5GTK9	UniRef50_Q7V7W0
B2US28	UniRef50_P56075
B9M164	UniRef50_A5G8K8
Q5NGD1	UniRef50_A0Q528
Q39T45	UniRef50_B9KDS7
Q8U4N1	UniRef50_Q5JE88
A7I281	UniRef50_Q3SHT1
Q2N9V6	UniRef50_Q0C577
C3L5M2	UniRef50_A7GNV5
B0TGS8	UniRef50_Q2RK25
Q48296	UniRef50_Q48296
A6QGX8	UniRef50_Q38WX8
Q84HF5	UniRef50_Q84HF5
A4IT49	UniRef50_A4IT49
B6J5K9	UniRef50_P64258
Q5X865	UniRef50_Q6FF89
C0M6L2	UniRef50_Q837V6
Q03IE5	UniRef50_A4ITU9
A0A0H3GM48	UniRef50_Q45589
Q2RK33	UniRef50_Q2RK33
Q31YR6	UniRef50_P22253
Q8PAD3	UniRef50_B2SIT6
Q187C4	UniRef50_Q187C4
A8H9H9	UniRef50_P44814
Q8CP68	UniRef50_Q6GGU4
Q5HAM0	UniRef50_Q2GHC3
P43878	UniRef50_Q7U4X5
A8M4B8	UniRef50_Q0RRN7
Q9K8V4	UniRef50_Q9K8V4
P20167	UniRef50_P20167
Q8PPE3	UniRef50_Q9HTE9
Q5PD73	UniRef50_Q8X8X8
Q9KSA4	UniRef50_A5F8G9
Q18C71	UniRef50_Q18C71
Q2NFM9	UniRef50_Q59726
B9M2C3	UniRef50_Q67SW6
Q62EZ3	UniRef50_Q2Y5Z0
O28994	UniRef50_O28994
A4W6E7	UniRef50_Q6D0C7
Q02H29	UniRef50_P45066
Q6D151	UniRef50_Q8PNY8
B9L9S0	UniRef50_B9L9S0
C1CRV5	UniRef50_Q8Y7K1
Q6A5D2	UniRef50_A9KMJ6
Q5XA52	UniRef50_O07874
P65764	UniRef50_P45523
A7Z4C5	UniRef50_O34797
B4T6X1	UniRef50_Q8ECV0
A1KFW0	UniRef50_Q9FCG5
Q5H3R9	UniRef50_Q9PD77
A0K9K2	UniRef50_P59615
Q1IRZ2	UniRef50_O59651
Q5HFM1	UniRef50_Q2FY32
Q7TYY6	UniRef50_P9WI62
A0Q6K9	UniRef50_B0TZS5
Q7MQD7	UniRef50_Q9KVR6
A8H9S0	UniRef50_Q3SIT9
B4RK59	UniRef50_Q9K041
Q4FSV2	UniRef50_Q9HXU0
A9M9W1	UniRef50_P58638
C4Z0Q6	UniRef50_O09460
Q822K5	UniRef50_Q9Z986
Q48C80	UniRef50_Q31E65
C3LNE8	UniRef50_Q9ZDE5
Q9RUP5	UniRef50_Q9RUP5
A0LIL7	UniRef50_Q72CF4
B1VS15	UniRef50_Q9KZV0
B1KEP6	UniRef50_A1JJN8
Q3KKQ8	UniRef50_O84789
C5BQT4	UniRef50_Q87Y35
Q9KY56	UniRef50_O87840
B7MY71	UniRef50_Q8XBL0
Q3JEI2	UniRef50_Q9K7B5
Q3B3N9	UniRef50_B4SGR0
A1KPR7	UniRef50_A8M7S7
A1AW99	UniRef50_D0WGK0
Q2FUS6	UniRef50_Q53596
P0C7K8	UniRef50_B5ZBT0
A1SR67	UniRef50_C5BIH2
A8GGZ0	UniRef50_Q6D7W3
P63981	UniRef50_P13267
Q5M3B3	UniRef50_Q9CHW3
Q8FZ11	UniRef50_A6WY85
Q2SIH7	UniRef50_Q3V7H1
A1U4Z8	UniRef50_P17086
P0DF86	UniRef50_O32053
A4TJK2	UniRef50_A6VQA5
B3EAF3	UniRef50_A0A4W3
C1EYJ3	UniRef50_Q49UF2
Q7VEV3	UniRef50_Q47N76
Q8Y4I4	UniRef50_Q8Y4I4
A3QDF8	UniRef50_Q8EDF1
Q8PH05	UniRef50_Q884C0
B4E5F6	UniRef50_A3MIQ6
Q5WGC3	UniRef50_P54548
A8ZUS9	UniRef50_A8ZUS9
C5BDP0	UniRef50_C5BDP0
Q4UX85	UniRef50_Q4UX85
B0TVV3	UniRef50_P57115
Q2YBW3	UniRef50_Q5ZXN7
A5I7T7	UniRef50_A0Q3B8
B2UU96	UniRef50_O25603
Q6GHM5	UniRef50_Q49WZ2
A5WAE0	UniRef50_Q88CS3
B8CSX5	UniRef50_Q6LV41
P31767	UniRef50_P31767
A7NI09	UniRef50_A7NI09
Q03KK1	UniRef50_O34925
Q48FA7	UniRef50_A4VKC4
B0CKY5	UniRef50_Q8UGK4
Q8GAA0	UniRef50_Q7NP63
P64334	UniRef50_Q2FXR3
Q2FEZ4	UniRef50_Q9ZMW8
P37540	UniRef50_P37540
Q5WKJ3	UniRef50_P19148
P72183	UniRef50_P72183
P0A5L5	UniRef50_P9WJL0
Q7VRC8	UniRef50_Q7VRC8
Q1MJ02	UniRef50_Q89MV4
B9KAN6	UniRef50_Q9WZK0
Q8TZH9	UniRef50_Q8TZH9
P59688	UniRef50_Q87K60
C9Z4D0	UniRef50_Q828I8
P45188	UniRef50_P45188
B5FFB3	UniRef50_Q9KVR6
A0K866	UniRef50_Q8EBR3
Q8CSS0	UniRef50_O34153
Q8RHA6	UniRef50_Q8RHA6
A8H2P5	UniRef50_Q8EFG1
Q5HSB7	UniRef50_Q9PM01
B0B9K2	UniRef50_O84096
Q3SM28	UniRef50_Q3SM28
Q97E97	UniRef50_A0PXL3
Q3AS53	UniRef50_A0M360
Q0AF74	UniRef50_Q606N2
B1XP68	UniRef50_Q8DH56
P37776	UniRef50_P0A2K8
B4S4W1	UniRef50_B8I601
Q2NZF1	UniRef50_Q6MTB6
B0RB78	UniRef50_Q0RRN7
B8GMY8	UniRef50_B8GMY8
A4SJF2	UniRef50_P57339
Q5WYQ9	UniRef50_P43772
B5Y9Z4	UniRef50_B5Y9Z4
Q83I07	UniRef50_Q83G63
C0Q363	UniRef50_O68662
Q161H9	UniRef50_Q2KE82
Q5FKE1	UniRef50_Q74A44
A4G6S1	UniRef50_Q7VL73
Q2FXX8	UniRef50_A7X306
B4T9W1	UniRef50_A9MKV9
A8ESI8	UniRef50_Q74BW2
B5XZ75	UniRef50_Q6FAP9
Q740U6	UniRef50_Q8FNV0
Q6LMF4	UniRef50_Q7N145
Q59001	UniRef50_Q59001
B2SXY6	UniRef50_Q9PC93
P0A1A8	UniRef50_P00936
Q0AJ94	UniRef50_Q83A28
Q5PG77	UniRef50_A6VQK2
P39765	UniRef50_P39765
B1I9B4	UniRef50_O32053
A8L1V4	UniRef50_P39821
A4TSC6	UniRef50_Q2T9E1
Q9ZM57	UniRef50_Q9PMT7
B1ZGG8	UniRef50_Q92J26
B4UDQ3	UniRef50_Q2LVI4
B1VWE7	UniRef50_Q9RTU4
A0PLU7	UniRef50_Q9CBB2
Q1RH55	UniRef50_Q7UKI3
B4RLD4	UniRef50_Q8EAB6
C6BW35	UniRef50_Q7WDY6
Q7VJR7	UniRef50_Q9PN97
A8H6K2	UniRef50_A1SYU9
D2PT98	UniRef50_A0QQJ4
Q8CXG5	UniRef50_Q8CXG5
Q8DB36	UniRef50_Q9KQ92
O58362	UniRef50_Q5JGD1
Q8P7S0	UniRef50_B2SVN5
A5GNW2	UniRef50_Q7VCK5
C5BW62	UniRef50_C5BW62
Q7NE65	UniRef50_Q7NE65
A8A5N9	UniRef50_Q6CZK3
B2AH73	UniRef50_A1TUZ2
Q2SWY6	UniRef50_Q2SWY6
B7KW98	UniRef50_Q89K19
Q1GZE9	UniRef50_C1DFH7
Q8EKX9	UniRef50_A4ITU9
Q08A02	UniRef50_A3DAC9
B8IST7	UniRef50_Q89HP5
Q2YUK4	UniRef50_Q4L7Y1
B8GW41	UniRef50_P0CAX3
Q73LJ9	UniRef50_Q73LJ9
Q0AZ86	UniRef50_Q0AZ86
Q32E35	UniRef50_P27300
C5C6N8	UniRef50_C5C6N8
Q5FH45	UniRef50_Q5GTJ5
A8GKQ7	UniRef50_Q9KNV2
O34358	UniRef50_Q9R9I1
P74421	UniRef50_Q9LD57
Q71YB4	UniRef50_A0RBZ3
B1AJP1	UniRef50_B5ZCB5
Q04U38	UniRef50_Q04U38
A4SJQ7	UniRef50_Q8EHM3
A7IM78	UniRef50_Q4UK97
Q8DEZ8	UniRef50_Q9KTX1
Q5LYL9	UniRef50_Q837V6
Q87BL5	UniRef50_Q83EC9
Q5KW66	UniRef50_P37877
Q73EM5	UniRef50_O34790
A7NPB0	UniRef50_Q2RG67
Q8DZQ2	UniRef50_P0CB75
Q4UL18	UniRef50_Q9ZCY2
B4RB35	UniRef50_Q46A52
Q2IGK6	UniRef50_Q2IGK6
P9WN70	UniRef50_P9WN70
Q7D3B2	UniRef50_Q5LTH8
P74879	UniRef50_P74879
Q121Q4	UniRef50_Q121Q4
B9KSY5	UniRef50_Q30T55
Q1GP77	UniRef50_Q1GP77
O25690	UniRef50_O25690
Q58885	UniRef50_Q58885
Q7VIT3	UniRef50_O25716
C1A601	UniRef50_C1A601
P60804	UniRef50_P60804
Q97GV1	UniRef50_Q46A52
Q3J3M6	UniRef50_Q8ZLG5
B1I4N1	UniRef50_A4FBG1
Q5X499	UniRef50_Q5X499
B7NPM9	UniRef50_A9MKV9
Q0I414	UniRef50_P44955
C3MW97	UniRef50_Q9UWW2
A8Z6F6	UniRef50_Q9PM40
C5D512	UniRef50_Q93RD9
Q73R87	UniRef50_O83679
B8H9C7	UniRef50_Q8FT19
P9WG25	UniRef50_P9WG25
B0T3X7	UniRef50_Q89RW1
A6V9L0	UniRef50_Q3IJ06
Q5JE75	UniRef50_Q5JE75
Q6KSL4	UniRef50_Q54NE6
Q1R1N5	UniRef50_P45048
B2TPC0	UniRef50_Q891J6
Q3Z4C2	UniRef50_Q87K60
A9IVC5	UniRef50_Q9RYB2
A9VFL4	UniRef50_Q49UF2
Q57T74	UniRef50_Q8FL31
B2HIF0	UniRef50_A0QUW7
B2IRS6	UniRef50_P0DA50
P0C1U7	UniRef50_Q2YVT4
A8AAN4	UniRef50_A8AAN4
C1ELE8	UniRef50_Q81GG7
Q9WZ09	UniRef50_Q9WZ09
B7N8V6	UniRef50_Q8FKC6
B0SDM8	UniRef50_P07345
Q089M9	UniRef50_A1JS01
B1LAK3	UniRef50_Q9X2E0
Q2K4Q9	UniRef50_Q7CUX4
Q8RSS3	UniRef50_Q8RSS3
C3MG06	UniRef50_Q92S04
B2S162	UniRef50_Q3Z8G2
Q0SVK9	UniRef50_A6M1P1
Q72L31	UniRef50_Q72L31
D4GTL3	UniRef50_D4GTL3
Q8P1F1	UniRef50_P65666
Q67S99	UniRef50_Q67S99
B7JLZ5	UniRef50_P54548
Q5ZSA3	UniRef50_Q5ZSA3
A3CVI6	UniRef50_A7I854
A3N7K4	UniRef50_Q888N4
Q8KAQ7	UniRef50_P24630
Q7VTE5	UniRef50_Q7WF21
O28671	UniRef50_Q8U092
B5ZN23	UniRef50_A7IH44
Q668W9	UniRef50_P45291
P03018	UniRef50_P03018
P50320	UniRef50_Q9K1R0
Q8KE87	UniRef50_Q8KE87
A3Q3I2	UniRef50_A1TDE9
P65797	UniRef50_P39070
Q8KA16	UniRef50_O83754
A3Q2R0	UniRef50_A0R1H6
A1VRC8	UniRef50_B5YFZ0
P66711	UniRef50_Q8DS36
Q0HFX9	UniRef50_O42700
Q821H7	UniRef50_Q88YH3
A0QLI5	UniRef50_A0QLI5
B5Z6N8	UniRef50_Q9PHK9
B3ELA5	UniRef50_A4SDK1
C5D7P3	UniRef50_B7JA13
A0KQA4	UniRef50_A7ZUK2
Q8P0E0	UniRef50_Q5XBG4
B2IB58	UniRef50_Q4UK97
Q1H1G1	UniRef50_Q1H1G1
B0SPF1	UniRef50_B0SFJ4
Q5R030	UniRef50_P44427
Q0HLG9	UniRef50_Q8EHM3
Q6DAN8	UniRef50_Q89WM2
Q82SI7	UniRef50_Q2KWE0
Q7MLD9	UniRef50_Q87Q26
A7MIE1	UniRef50_Q32K10
Q5E6A1	UniRef50_P44633
Q8E5F3	UniRef50_Q8RG89
C1D4Z4	UniRef50_P34002
B4S674	UniRef50_Q2S2H6
Q1GIL3	UniRef50_A9HBJ2
Q66C49	UniRef50_Q8ZFX5
Q1Q803	UniRef50_Q0VM71
B2U4G3	UniRef50_Q6CZK3
Q47UP4	UniRef50_P05989
P07691	UniRef50_P07691
B2K634	UniRef50_A7MKY0
B8H8V5	UniRef50_Q9KXQ6
C3PLI9	UniRef50_Q9ZCL0
Q59283	UniRef50_P0A5M9
Q1J6M6	UniRef50_Q831Y0
Q3J6D1	UniRef50_Q3J6D1
Q8PDD1	UniRef50_Q3BYI0
Q72R81	UniRef50_Q72R81
Q47MU8	UniRef50_Q58661
B5XV38	UniRef50_Q83JY3
B9JYQ3	UniRef50_Q8YDC8
B5FA99	UniRef50_Q9KPL8
A5IGX6	UniRef50_Q5ZXZ2
C1CA14	UniRef50_Q8DVH2
B1IZQ8	UniRef50_Q8X8U9
A7H426	UniRef50_Q9PP96
Q02RB6	UniRef50_A6V1E4
Q3AFS4	UniRef50_Q9FVG8
Q8ZNE9	UniRef50_Q8ZNE9
Q3SQ46	UniRef50_C8WR67
B3CPU7	UniRef50_Q5GSJ3
Q81VN5	UniRef50_P0CI73
B2I1W2	UniRef50_Q9PC93
A2RIF3	UniRef50_Q837V6
A5EEC1	UniRef50_Q89S84
Q47Y87	UniRef50_Q2SLA3
B1HVP7	UniRef50_O34520
Q87F25	UniRef50_Q8P448
B8G974	UniRef50_Q8UFS8
B1LGE7	UniRef50_D0Z8E6
A9MY13	UniRef50_Q8EHU9
Q89X19	UniRef50_P24404
Q8ZH37	UniRef50_Q8ZH37
Q5H0N1	UniRef50_B2SLC0
Q0HU91	UniRef50_Q8EFG1
A0QWS1	UniRef50_Q8FT39
Q17YQ2	UniRef50_Q9PIH1
A7GKE0	UniRef50_P96612
Q88IU7	UniRef50_Q87YP9
Q5SIH0	UniRef50_P83453
A8G1F4	UniRef50_Q65W40
A1KUB4	UniRef50_Q9JZ55
A8GRW7	UniRef50_Q9ZDE5
Q7A0M7	UniRef50_P00952
Q1AZ25	UniRef50_Q1AZ25
B1YLN6	UniRef50_Q3AET7
A1W1N6	UniRef50_Q9PM41
Q6FZU3	UniRef50_Q98NP9
A1UWN5	UniRef50_B2JD61
B9JG70	UniRef50_P43772
Q65MJ1	UniRef50_O35031
I3R7F1	UniRef50_I3R7F1
A4FID1	UniRef50_A4FDY3
B1YH95	UniRef50_Q8Y5E6
P0CD72	UniRef50_B0B7U7
Q2N9U6	UniRef50_B9F2U5
Q13SQ6	UniRef50_Q9K041
P76215	UniRef50_Q8XDZ0
A1TNA2	UniRef50_Q06734
O69979	UniRef50_Q82KE0
B6ER81	UniRef50_P77835
Q8ZRQ8	UniRef50_Q8ZRQ8
Q5QV59	UniRef50_Q9KNV2
B0BSW0	UniRef50_Q7MBD6
A7HX43	UniRef50_A1US32
B2S7D1	UniRef50_A6WY85
Q8Z7G6	UniRef50_Q8ZPZ1
B8EJT0	UniRef50_Q1MDH2
C1EPZ5	UniRef50_Q9CIS5
Q3AKB1	UniRef50_Q3AXI3
C1A306	UniRef50_P33675
B1K3Y3	UniRef50_Q39BA7
Q9HT00	UniRef50_Q9HT00
Q8FAI9	UniRef50_Q328K1
Q03680	UniRef50_Q03680
Q88N05	UniRef50_Q8Y7P6
B4U0R8	UniRef50_Q9CDZ7
Q4UTB3	UniRef50_A4VLZ8
A1TLA3	UniRef50_A1TLA3
Q72LI9	UniRef50_P27000
B8DDM8	UniRef50_Q8Y626
Q9HVE6	UniRef50_Q6FE58
Q31YK3	UniRef50_Q7N3Q6
Q9Z470	UniRef50_Q9Z470
Q74JL8	UniRef50_B2GC33
B1L9E5	UniRef50_Q9WYI0
Q7N222	UniRef50_Q7N222
Q1IKH1	UniRef50_Q1IKH1
B2G8V2	UniRef50_A3CK90
A0LIW0	UniRef50_A0LIW0
Q31UP3	UniRef50_Q8ZKW4
A5GNH1	UniRef50_Q7VA30
O58321	UniRef50_O73944
C4KZ07	UniRef50_Q6D234
B0R2M2	UniRef50_Q3IUT3
Q037M7	UniRef50_Q8RH11
Q3BQS2	UniRef50_Q4UX85
A8YWU9	UniRef50_Q8RH11
A4TH39	UniRef50_B4EYR8
P56142	UniRef50_P56142
A7GXE5	UniRef50_A7GXE5
Q1QCZ9	UniRef50_Q6FAQ2
Q5YRY5	UniRef50_Q5YRY5
Q2NUT9	UniRef50_A1S8S1
P9WMP2	UniRef50_Q49808
Q8ZCF9	UniRef50_P84155
A3CM02	UniRef50_Q8DT53
B5RLM0	UniRef50_Q0SPF2
B7MTN7	UniRef50_Q8ZFS3
Q87RH4	UniRef50_Q3Z4S5
P80505	UniRef50_P50362
A4IJI1	UniRef50_P37870
Q5QYV2	UniRef50_A1SST6
Q0T529	UniRef50_Q9KRY1
A4JIQ6	UniRef50_Q2Y5Z0
B5FRM7	UniRef50_Q5PL48
Q4L7V6	UniRef50_Q5HME4
P59004	UniRef50_A4QF30
P64076	UniRef50_Q8GR70
P0A2X5	UniRef50_B1MZQ2
A1KJE8	UniRef50_A0R4Q0
Q0RBN2	UniRef50_A0R564
A9BXM7	UniRef50_Q2KVT3
A2C524	UniRef50_P72848
Q59638	UniRef50_Q59638
Q99ZM6	UniRef50_Q9CG17
P50205	UniRef50_P14697
Q71Y79	UniRef50_Q8Y5W9
A8G6B7	UniRef50_Q7V0F6
Q9CIU9	UniRef50_Q9CIU9
P65635	UniRef50_P65635
B8JDR1	UniRef50_Q1D402
Q1J1B1	UniRef50_Q9RYP0
A3MLN2	UniRef50_Q2T095
B7LVC6	UniRef50_P50921
B0R414	UniRef50_B0R414
Q82S90	UniRef50_Q493D4
D4QFE7	UniRef50_Q93GI5
Q3JF13	UniRef50_Q8EHD6
Q2Y640	UniRef50_Q2Y640
B0U4E7	UniRef50_Q6MTB6
A3MI87	UniRef50_Q888N4
A7H491	UniRef50_P06745
Q253S4	UniRef50_Q9Z6J2
B3R4T0	UniRef50_Q1LP27
Q0BKP9	UniRef50_B0TZ52
A6W1C9	UniRef50_Q7VMI1
Q116P1	UniRef50_Q116P1
P63466	UniRef50_Q8XA39
Q1QXD7	UniRef50_Q1QXD7
O74105	UniRef50_O74105
Q11HB3	UniRef50_Q727C7
Q7WCM7	UniRef50_Q5E6E3
A8FUD4	UniRef50_Q8EDI9
Q740R7	UniRef50_A0QX65
A6QFL7	UniRef50_Q8Y8D7
A6U596	UniRef50_B9E8Z6
B2SHB2	UniRef50_B0TYA1
A4SH73	UniRef50_A0KR23
D9SM34	UniRef50_D9SM34
Q9PAW2	UniRef50_B2FJS1
A8GYD7	UniRef50_Q9ZC84
P66828	UniRef50_P00448
A8AW46	UniRef50_P82612
Q7U892	UniRef50_P48575
B0KUJ6	UniRef50_Q884R0
B3QFN0	UniRef50_Q9RNM7
B0BR43	UniRef50_P45164
Q28PU4	UniRef50_Q9WZY3
O84847	UniRef50_Q9Z6R2
Q83R13	UniRef50_Q8X8U9
B5FCQ0	UniRef50_P44633
Q63U72	UniRef50_P08308
Q7NSJ3	UniRef50_Q83B06
A7Z0D3	UniRef50_P37527
Q6LZM2	UniRef50_Q57700
A8EXD2	UniRef50_Q9ZE81
B5ZMJ0	UniRef50_Q8YC57
A3CQI5	UniRef50_Q3JZ37
B0U6C5	UniRef50_P95458
B0BC02	UniRef50_O84373
Q8UIB2	UniRef50_Q8UIB2
C3MY97	UniRef50_Q980Q9
Q929R9	UniRef50_P37527
P15333	UniRef50_P16857
C1CR83	UniRef50_P00343
B1W2G7	UniRef50_Q7AKI6
C1DQ71	UniRef50_P28603
A3QH52	UniRef50_Q3IJ98
B0S2E1	UniRef50_B0S2E1
A9MUX3	UniRef50_Q6LT49
P24581	UniRef50_P24581
B8FQV5	UniRef50_Q5SL87
Q0TAD8	UniRef50_Q8FBC3
P17557	UniRef50_Q6LX40
A0KHV5	UniRef50_Q87Q26
A8LJT5	UniRef50_Q5LN80
Q31AW9	UniRef50_Q55435
Q1CAM0	UniRef50_Q7N8N3
P44586	UniRef50_P44586
A9R0G0	UniRef50_A1SS86
Q1QMJ0	UniRef50_Q89KV4
B5BCF3	UniRef50_Q8EHP8
Q66EF1	UniRef50_Q8EHC8
P0A6G7	UniRef50_Q8EG19
A5G1Y4	UniRef50_Q5FQ35
Q87EH7	UniRef50_Q9PEH8
Q251P1	UniRef50_Q8Y603
Q47HI2	UniRef50_Q3SJR5
Q9HV34	UniRef50_Q9HV34
Q8ZEG0	UniRef50_Q8ZEG0
A0QKT1	UniRef50_Q0RRN7
B2UJY9	UniRef50_Q8XSZ5
B2FT05	UniRef50_B4STZ5
A5UD24	UniRef50_P33038
Q4A908	UniRef50_Q602E6
Q83I60	UniRef50_Q83I60
C3PKG2	UniRef50_Q8NT90
C4K1D6	UniRef50_Q9ZD90
Q97KH9	UniRef50_Q81G03
B1GZU1	UniRef50_B1GZU1
P47230	UniRef50_P47230
B5R349	UniRef50_A4WCV2
A1JI24	UniRef50_Q8EK27
A6TD53	UniRef50_Q8GR70
B0BC10	UniRef50_O84381
P60281	UniRef50_P60281
Q5HH69	UniRef50_Q49WE6
P0DD51	UniRef50_Q5XEM3
P96113	UniRef50_P96113
Q24VA4	UniRef50_Q5XE03
Q6AQK1	UniRef50_Q6AQK1
C0QTN9	UniRef50_P28619
Q97PP0	UniRef50_A4W460
Q47YJ3	UniRef50_Q3IE64
B0K5I0	UniRef50_A4ITU9
A8F3X9	UniRef50_B8E191
Q3KMF2	UniRef50_O84212
P57339	UniRef50_P57339
B7UHG5	UniRef50_Q8ZMF7
Q5L661	UniRef50_Q9Z8I2
B2I0K7	UniRef50_Q21MH7
Q8DA39	UniRef50_P07395
C1ERL7	UniRef50_P51016
Q55898	UniRef50_Q55898
Q83HA7	UniRef50_Q83FK5
Q7W3E7	UniRef50_Q89MZ4
B7NVQ1	UniRef50_Q8ZEF0
A4VG81	UniRef50_Q88AR1
Q1B860	UniRef50_P37330
Q633N4	UniRef50_B1I4I5
Q87DR8	UniRef50_B2SVN5
A7H0Y2	UniRef50_A7HZW6
B4SR92	UniRef50_Q7N8K4
Q3ZXH1	UniRef50_Q3Z8C6
A4YJY8	UniRef50_Q46VT8
A6VFL2	UniRef50_P62378
A2RH85	UniRef50_Q5XEM3
O25883	UniRef50_P05042
A1US11	UniRef50_Q9A6Q5
A8MBQ3	UniRef50_A8MBQ3
A6Q1P1	UniRef50_P0A6C1
Q824W1	UniRef50_Q5L782
B3GY64	UniRef50_Q9KTX1
Q12FI4	UniRef50_Q2KVT3
Q3K7V8	UniRef50_Q87Y33
A5W461	UniRef50_Q87YP9
B3DQE2	UniRef50_B8DW40
B1KPT0	UniRef50_Q83JY3
B2RHB7	UniRef50_Q8PIM1
A4TPX3	UniRef50_Q59827
P59013	UniRef50_Q9A0D0
Q8Z893	UniRef50_Q8X825
A6W6D7	UniRef50_B2HD97
Q2NQX2	UniRef50_Q9KNP2
A4W0U7	UniRef50_A3CMU3
A8AWF4	UniRef50_P0DF94
A7MY21	UniRef50_Q14IN1
A1US90	UniRef50_Q8L1Z5
A9MCW8	UniRef50_Q89WH1
B2KEV5	UniRef50_B2KEV5
B8J804	UniRef50_A7H6J5
C3N179	UniRef50_Q974U1
B5FIR8	UniRef50_Q8FD58
Q88BD3	UniRef50_Q8E9M0
Q9UY08	UniRef50_O52958
B4RPY6	UniRef50_Q9JXY7
C6DYS3	UniRef50_B5EGY0
